person,cant_ev_ad_campaign_hit,cant_ev_brand_listing,cant_ev_checkout,cant_ev_conversion,cant_ev_generic_listing,cant_ev_lead,cant_ev_search_engine_hit,cant_ev_searched_products,cant_ev_staticpage,cant_ev_viewed_product,cant_ev_visited_site
68e380e2,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
68e3c0ce,17.0,5.0,2.0,0.0,18.0,0.0,0.0,6.0,1.0,23.0,4.0
68e52d63,1.0,6.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,12.0,1.0
68e5417c,6.0,2.0,1.0,0.0,15.0,0.0,7.0,1.0,0.0,21.0,14.0
68ea2728,19.0,3.0,6.0,0.0,3.0,0.0,3.0,10.0,0.0,34.0,6.0
68ec20be,0.0,33.0,2.0,1.0,5.0,0.0,2.0,0.0,1.0,19.0,1.0
68efbd50,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
68f04a27,5.0,0.0,0.0,0.0,3.0,0.0,0.0,19.0,0.0,14.0,3.0
68f14e10,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
68f1cf51,0.0,6.0,3.0,2.0,5.0,0.0,2.0,0.0,1.0,22.0,2.0
68f60fb9,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,12.0,2.0
68f6e261,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
68f94d37,12.0,20.0,1.0,0.0,2.0,0.0,9.0,4.0,2.0,20.0,7.0
68fa1e43,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
68fe49c7,4.0,2.0,0.0,0.0,2.0,0.0,0.0,14.0,0.0,17.0,4.0
68fe8fc1,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0
68ffc0ba,3.0,1.0,2.0,1.0,5.0,0.0,2.0,4.0,0.0,5.0,4.0
6901c3dc,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0
69023b6c,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
69028e89,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0
69031fc2,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6903f1aa,13.0,0.0,4.0,1.0,3.0,5.0,0.0,43.0,0.0,186.0,26.0
6905d147,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
69065eda,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
6907e818,18.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,29.0,9.0
690d9746,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69141e5f,25.0,27.0,8.0,1.0,14.0,0.0,6.0,19.0,2.0,192.0,18.0
6915d101,5.0,0.0,3.0,0.0,4.0,0.0,5.0,27.0,0.0,51.0,2.0
69161a89,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,1.0
691bcab1,6.0,12.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,68.0,12.0
691d6ed4,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
691f777b,27.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,51.0,13.0
6926e1d7,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
69272a61,2.0,0.0,1.0,0.0,2.0,0.0,2.0,14.0,0.0,30.0,4.0
6927a702,5.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,19.0,3.0
6929face,3.0,2.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,159.0,11.0
692aa8ac,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,5.0
692dc907,38.0,71.0,2.0,0.0,33.0,0.0,6.0,4.0,0.0,297.0,26.0
692e9fff,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,2.0
692f2e81,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69339291,17.0,8.0,5.0,6.0,17.0,0.0,18.0,10.0,9.0,31.0,12.0
6933afaa,2.0,4.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,35.0,5.0
693600fd,2.0,3.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,71.0,4.0
693a2551,7.0,3.0,2.0,0.0,4.0,0.0,5.0,1.0,0.0,8.0,3.0
693e40a5,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,2.0
693e5737,25.0,33.0,6.0,0.0,16.0,1.0,6.0,0.0,0.0,284.0,22.0
693e7899,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0
693ed93e,14.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,82.0,9.0
694179da,2.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,23.0,2.0
6941e2de,7.0,3.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,45.0,4.0
6945772f,0.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,0.0,2.0,2.0
69480dca,1.0,4.0,1.0,0.0,0.0,0.0,1.0,8.0,0.0,29.0,5.0
694a209d,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
694f77aa,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,1.0
69512be9,3.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,10.0,2.0
6951cba9,7.0,5.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,2.0
6955042b,0.0,22.0,1.0,0.0,2.0,0.0,2.0,5.0,0.0,9.0,3.0
695568d8,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69580fce,4.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,46.0,4.0
6959bf99,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,1.0
695bd96f,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
695c0245,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,3.0
695c237c,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
695da97e,8.0,44.0,9.0,1.0,32.0,0.0,9.0,7.0,2.0,107.0,34.0
695ed4ad,6.0,1.0,2.0,0.0,7.0,0.0,0.0,7.0,0.0,22.0,3.0
695fbd20,31.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,37.0,18.0
69602984,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,16.0,1.0
6960e979,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69680f6c,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6968a96d,0.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,1.0
696b28d6,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
696cd700,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
696fc0d9,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0
697241bc,0.0,5.0,1.0,0.0,12.0,0.0,12.0,0.0,1.0,21.0,1.0
6972936f,12.0,3.0,1.0,0.0,4.0,0.0,5.0,0.0,5.0,15.0,7.0
6972c978,3.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,5.0
6974f18c,0.0,0.0,1.0,0.0,3.0,0.0,1.0,9.0,0.0,10.0,4.0
69758997,4.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0
69762fda,1.0,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,32.0,7.0
6976b276,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,19.0,1.0
69782ad5,64.0,43.0,7.0,1.0,48.0,6.0,30.0,110.0,13.0,226.0,84.0
69798735,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,35.0,1.0
697d4de4,1.0,0.0,4.0,0.0,5.0,0.0,1.0,19.0,0.0,41.0,2.0
6981c276,3.0,0.0,2.0,0.0,1.0,0.0,3.0,12.0,0.0,2.0,2.0
6982bb7b,1.0,1.0,2.0,1.0,6.0,0.0,1.0,22.0,0.0,41.0,14.0
698800d9,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,8.0,1.0
6988debf,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
6989632d,7.0,0.0,1.0,0.0,21.0,0.0,10.0,22.0,0.0,59.0,16.0
6995b598,11.0,0.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,29.0,2.0
69968276,0.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,0.0,7.0,2.0
6996b2c1,5.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,2.0
6998571e,8.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,5.0
6998ec19,1.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
699a895f,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
699b14ac,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699c2506,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
699c2725,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0
699c47cd,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0
699d63b0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0
699ee9f1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,19.0,0.0,7.0,2.0
69a05c82,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
69a1fedd,28.0,5.0,1.0,0.0,21.0,1.0,0.0,9.0,0.0,31.0,10.0
69a30590,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0
69a3b4d1,3.0,0.0,1.0,0.0,1.0,0.0,3.0,8.0,0.0,9.0,4.0
69a4a915,0.0,9.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,27.0,2.0
69a906ef,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0
69ac753b,2.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,17.0,2.0
69ae9e88,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
69b10d5b,4.0,30.0,5.0,4.0,22.0,0.0,1.0,21.0,3.0,141.0,12.0
69b122c5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0
69b796b1,1.0,8.0,3.0,0.0,8.0,0.0,1.0,0.0,0.0,21.0,2.0
69b93115,1.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,47.0,3.0
69c129e4,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
69c23290,6.0,2.0,1.0,3.0,6.0,0.0,6.0,1.0,4.0,15.0,8.0
69c41191,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,3.0
69c51667,15.0,8.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,21.0,8.0
69c5a9ca,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
69c64a89,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0
69c77918,4.0,0.0,1.0,0.0,3.0,0.0,4.0,11.0,0.0,11.0,7.0
69c83927,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
69c8415b,1.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,26.0,4.0
69c96e86,4.0,1.0,1.0,0.0,3.0,0.0,4.0,0.0,0.0,21.0,2.0
69d25d36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69d30caf,18.0,7.0,6.0,3.0,21.0,0.0,5.0,55.0,0.0,71.0,35.0
69d3345a,6.0,5.0,4.0,3.0,15.0,0.0,3.0,0.0,0.0,24.0,8.0
69d5ef8d,5.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,2.0
69d6510b,3.0,3.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,129.0,5.0
69d68383,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
69d74881,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
69d9d15e,3.0,51.0,2.0,1.0,6.0,0.0,0.0,0.0,1.0,44.0,10.0
69da84fc,4.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,0.0,3.0,2.0
69de5c37,11.0,6.0,6.0,3.0,11.0,0.0,11.0,0.0,0.0,54.0,6.0
69df39bb,3.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,11.0,1.0
69e0170f,9.0,46.0,2.0,1.0,14.0,0.0,11.0,7.0,2.0,32.0,6.0
69e152ed,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,3.0
69e8a08b,12.0,3.0,3.0,0.0,12.0,0.0,9.0,13.0,0.0,14.0,6.0
69e942e5,21.0,19.0,2.0,0.0,3.0,0.0,5.0,0.0,4.0,51.0,15.0
69ea644c,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69ecee63,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69eec445,0.0,8.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,75.0,10.0
69f4c399,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
69f5306d,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0
69f54c01,2.0,0.0,2.0,0.0,6.0,0.0,6.0,2.0,0.0,10.0,3.0
69f780ae,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
69fcb41c,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,1.0
69fe770b,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,25.0,1.0
69feb5c4,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,20.0,3.0
69ff5da5,3.0,21.0,2.0,3.0,4.0,0.0,1.0,3.0,1.0,29.0,5.0
6a038dc1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0
6a056c43,3.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,0.0,3.0,1.0
6a08a60c,17.0,1.0,4.0,0.0,6.0,1.0,9.0,32.0,0.0,40.0,15.0
6a08e7c4,5.0,0.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,32.0,3.0
6a0aa84a,2.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,3.0,14.0,2.0
6a0becf3,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
6a0bf308,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a0c29da,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6a0f9987,1.0,12.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,15.0,3.0
6a10c0ac,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0
6a1519ff,6.0,20.0,5.0,0.0,15.0,0.0,2.0,37.0,11.0,299.0,10.0
6a16e12f,9.0,0.0,0.0,0.0,7.0,0.0,9.0,0.0,0.0,5.0,5.0
6a170145,28.0,8.0,3.0,0.0,0.0,0.0,6.0,37.0,1.0,37.0,9.0
6a17e2d8,4.0,14.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,15.0,4.0
6a186876,0.0,9.0,3.0,0.0,14.0,0.0,5.0,0.0,0.0,98.0,5.0
6a1d915b,4.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,4.0,2.0
6a1f5a5e,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a21ee67,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a229d0a,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0
6a266665,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
6a270596,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1.0
6a27e1da,7.0,6.0,0.0,0.0,6.0,0.0,5.0,0.0,0.0,5.0,5.0
6a28c9a8,2.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,8.0,1.0
6a2a0d82,0.0,13.0,5.0,0.0,11.0,0.0,0.0,36.0,0.0,91.0,6.0
6a2bfa22,0.0,2.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,10.0,4.0
6a2d3e3f,15.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0
6a2e46bb,23.0,23.0,11.0,3.0,14.0,0.0,5.0,32.0,0.0,125.0,36.0
6a31b976,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a322ef3,42.0,31.0,1.0,0.0,38.0,0.0,36.0,0.0,0.0,29.0,11.0
6a327215,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,60.0,1.0
6a33ccb8,4.0,47.0,6.0,3.0,5.0,0.0,6.0,18.0,0.0,30.0,5.0
6a342297,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0
6a364bac,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,11.0,1.0
6a3762e2,14.0,134.0,7.0,5.0,26.0,0.0,10.0,21.0,4.0,198.0,81.0
6a393ad6,11.0,20.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,25.0,5.0
6a3b1fce,15.0,14.0,3.0,2.0,7.0,0.0,8.0,27.0,2.0,51.0,21.0
6a3d80c7,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0
6a3f0c82,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
6a43f2c9,0.0,27.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,32.0,3.0
6a458342,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0
6a46a03e,9.0,8.0,7.0,0.0,11.0,0.0,5.0,2.0,0.0,111.0,10.0
6a46f3f3,9.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0,6.0
6a47231e,3.0,3.0,3.0,1.0,6.0,0.0,7.0,9.0,0.0,34.0,4.0
6a47ec46,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0
6a4a3353,0.0,11.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,50.0,3.0
6a4b9d1f,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a4b9eb9,6.0,13.0,1.0,0.0,5.0,0.0,3.0,0.0,0.0,24.0,7.0
6a502375,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a51c12d,51.0,71.0,9.0,0.0,24.0,2.0,2.0,1.0,0.0,619.0,59.0
6a52fe62,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6a5491db,8.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,0.0,13.0,8.0
6a54a3ba,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a56070f,7.0,2.0,25.0,0.0,12.0,0.0,6.0,2.0,0.0,185.0,16.0
6a5a6038,2.0,13.0,10.0,0.0,4.0,0.0,1.0,9.0,0.0,62.0,5.0
6a5ad93c,12.0,0.0,9.0,2.0,51.0,0.0,15.0,64.0,5.0,89.0,26.0
6a5c2b70,5.0,2.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,1.0
6a5c83db,6.0,3.0,3.0,0.0,6.0,0.0,1.0,0.0,0.0,64.0,2.0
6a5c89a0,0.0,26.0,1.0,0.0,10.0,0.0,3.0,0.0,0.0,119.0,12.0
6a5cdd31,3.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0
6a6098e1,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,1.0
6a61cab5,5.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0
6a62e89f,2.0,7.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,9.0,2.0
6a685248,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
6a69ebc1,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0
6a6bdea5,4.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,0.0,6.0,3.0
6a6c639c,4.0,14.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,62.0,5.0
6a6d387d,0.0,4.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,33.0,1.0
6a733bad,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,2.0
6a73e379,2.0,20.0,7.0,2.0,4.0,0.0,1.0,3.0,3.0,63.0,9.0
6a756ae5,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a77f920,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,1.0
6a783454,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,2.0
6a799be5,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,2.0
6a7a17ad,1.0,21.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,55.0,1.0
6a7d7ba1,76.0,40.0,9.0,0.0,261.0,1.0,21.0,30.0,1.0,874.0,113.0
6a7f0853,4.0,0.0,1.0,0.0,4.0,0.0,4.0,2.0,0.0,6.0,1.0
6a80d3d1,0.0,2.0,2.0,1.0,3.0,0.0,2.0,2.0,5.0,10.0,6.0
6a818ca2,4.0,7.0,6.0,4.0,10.0,0.0,3.0,0.0,2.0,70.0,7.0
6a87e2ce,2.0,1.0,2.0,0.0,3.0,0.0,0.0,4.0,0.0,44.0,6.0
6a88f100,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
6a89e1c0,0.0,46.0,2.0,0.0,19.0,0.0,0.0,0.0,0.0,78.0,19.0
6a89f322,3.0,1.0,7.0,2.0,3.0,0.0,3.0,9.0,0.0,2.0,6.0
6a8ab728,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0,2.0
6a8c925a,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
6a8ca4c3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a8cb270,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0
6a91ec37,5.0,0.0,1.0,0.0,1.0,0.0,4.0,3.0,0.0,39.0,5.0
6a96dd12,10.0,1.0,0.0,0.0,6.0,0.0,6.0,1.0,1.0,457.0,22.0
6a979e68,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,36.0,3.0
6a987d27,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6a989c01,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0
6a98d696,15.0,11.0,3.0,0.0,16.0,0.0,8.0,6.0,0.0,105.0,41.0
6a9bf8d8,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,4.0
6a9ce4a4,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
6a9dfafe,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,35.0,3.0
6a9e9b1c,22.0,3.0,4.0,1.0,3.0,0.0,1.0,3.0,2.0,27.0,18.0
6a9f8dcb,3.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,4.0
6a9fc1a4,3.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0
6aa094fe,0.0,4.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,58.0,2.0
6aa0f717,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
6aa30475,2.0,6.0,2.0,0.0,2.0,0.0,2.0,5.0,1.0,21.0,2.0
6aa351cb,7.0,1.0,2.0,1.0,4.0,0.0,3.0,0.0,0.0,10.0,4.0
6aa5f8e1,3.0,0.0,1.0,0.0,3.0,0.0,3.0,17.0,0.0,16.0,4.0
6aa776b6,15.0,44.0,2.0,1.0,18.0,0.0,2.0,0.0,1.0,139.0,16.0
6aa9e5e7,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0
6aaa8d34,1.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,10.0,2.0
6ab06210,0.0,10.0,1.0,0.0,6.0,0.0,5.0,0.0,0.0,7.0,2.0
6ab0c4b2,14.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,10.0,6.0
6ab1d0e0,1.0,7.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,19.0,2.0
6ab2a202,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0
6ab31e6d,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0
6ab45794,0.0,0.0,6.0,0.0,2.0,0.0,2.0,8.0,2.0,19.0,4.0
6ab7d54f,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
6ab87776,1.0,4.0,3.0,0.0,4.0,0.0,1.0,2.0,0.0,47.0,6.0
6ab892ec,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0
6ab985b9,3.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,0.0,7.0,2.0
6abaf9b2,0.0,1.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,15.0,1.0
6abd2bf1,38.0,12.0,13.0,1.0,211.0,0.0,51.0,1.0,0.0,2355.0,162.0
6ac143f1,3.0,0.0,1.0,0.0,0.0,0.0,3.0,7.0,0.0,14.0,3.0
6ac151d4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ac22b21,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
6ac37390,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6ac3c9ce,8.0,13.0,5.0,3.0,31.0,0.0,18.0,5.0,8.0,63.0,34.0
6ac46fb9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
6ac66c92,0.0,8.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,27.0,1.0
6ac820f0,10.0,8.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0
6acdd100,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0
