,person,cant_device_computer,cant_device_smartphone,cant_device_tablet,cant_device_unknown
17418,75283ab3,0.0,8.0,0.0,0.0
17419,7528ef1a,0.0,4.0,0.0,0.0
17420,752ac04e,0.0,6.0,0.0,0.0
17421,752b06d4,0.0,4.0,0.0,0.0
17422,752bcc67,3.0,0.0,0.0,0.0
17423,752f5ff1,1.0,0.0,0.0,0.0
17424,7531013b,1.0,0.0,0.0,0.0
17425,753207dc,2.0,0.0,0.0,0.0
17426,75321004,0.0,2.0,0.0,0.0
17427,7533a528,3.0,0.0,0.0,0.0
17428,75350cef,17.0,1.0,0.0,0.0
17429,75358fb9,1.0,0.0,0.0,0.0
17430,7535ae2d,18.0,3.0,0.0,0.0
17431,75376ab4,0.0,9.0,0.0,0.0
17432,7537ab54,2.0,0.0,0.0,0.0
17433,7537e8ca,4.0,0.0,0.0,0.0
17434,753a61bf,0.0,4.0,0.0,0.0
17435,753e6cf1,1.0,0.0,0.0,0.0
17436,75408ab9,19.0,12.0,0.0,0.0
17437,7540c691,4.0,0.0,0.0,0.0
17438,7541e49f,1.0,0.0,0.0,0.0
17439,7544eb40,0.0,4.0,0.0,0.0
17440,7546da15,4.0,35.0,0.0,0.0
17441,754769e3,0.0,1.0,0.0,0.0
17442,7548199e,28.0,0.0,0.0,0.0
17443,7549f65a,0.0,1.0,0.0,0.0
17444,754aa1e6,0.0,1.0,0.0,0.0
17445,754cd2b0,7.0,5.0,0.0,0.0
17446,754dcb42,0.0,1.0,0.0,0.0
17447,754f517b,0.0,2.0,0.0,0.0
17448,755082cf,1.0,0.0,0.0,0.0
17449,75520561,0.0,2.0,0.0,0.0
17450,75526eaa,0.0,1.0,0.0,0.0
17451,7555af5f,3.0,0.0,0.0,0.0
17452,75561204,2.0,0.0,0.0,0.0
17453,75567155,0.0,1.0,0.0,0.0
17454,755a1aa1,1.0,0.0,0.0,0.0
17455,755ba44d,0.0,9.0,0.0,0.0
17456,755cf00c,0.0,5.0,0.0,0.0
17457,755cfea4,0.0,1.0,0.0,0.0
17458,755dc00e,0.0,1.0,0.0,0.0
17459,755de712,0.0,1.0,0.0,0.0
17460,755e3164,2.0,3.0,0.0,0.0
17461,755fe8a4,16.0,0.0,0.0,0.0
17462,75602a23,3.0,0.0,0.0,0.0
17463,75602c25,0.0,2.0,0.0,0.0
17464,7561064a,0.0,2.0,0.0,0.0
17465,756188c2,0.0,5.0,0.0,0.0
17466,7564ebf5,0.0,1.0,0.0,0.0
17467,75650a36,0.0,1.0,0.0,0.0
17468,7566413f,0.0,1.0,0.0,0.0
17469,7567dc86,10.0,0.0,0.0,0.0
17470,7569b6fe,1.0,0.0,0.0,0.0
17471,756b9955,7.0,0.0,0.0,0.0
17472,756c8de8,0.0,3.0,0.0,0.0
17473,756ee67b,0.0,3.0,0.0,0.0
17474,756fc1a3,0.0,5.0,0.0,0.0
17475,7570ea02,6.0,0.0,0.0,0.0
17476,75750280,0.0,1.0,0.0,0.0
17477,7578376f,0.0,3.0,0.0,0.0
17478,757b71de,0.0,1.0,0.0,0.0
17479,757e4b9f,2.0,0.0,0.0,0.0
17480,757f3759,0.0,2.0,0.0,0.0
17481,75827147,1.0,0.0,0.0,0.0
17482,7582c672,5.0,0.0,0.0,0.0
17483,75868383,0.0,1.0,0.0,0.0
17484,7588053a,1.0,0.0,0.0,0.0
17485,75886260,2.0,0.0,0.0,0.0
17486,758c56e8,3.0,0.0,0.0,0.0
17487,758def4f,0.0,2.0,0.0,0.0
17488,7593a6de,3.0,0.0,0.0,0.0
17489,7594d87d,1.0,0.0,0.0,0.0
17490,75950669,6.0,0.0,0.0,0.0
17491,75953958,3.0,0.0,0.0,0.0
17492,7598025e,4.0,0.0,0.0,0.0
17493,75998558,0.0,2.0,0.0,0.0
17494,759a64da,3.0,0.0,0.0,0.0
17495,759c4859,0.0,1.0,0.0,0.0
17496,75a2bed8,8.0,0.0,0.0,0.0
17497,75a384de,0.0,1.0,0.0,0.0
17498,75a47696,0.0,2.0,0.0,0.0
17499,75a85ac4,0.0,17.0,0.0,0.0
17500,75a9cc11,0.0,3.0,0.0,0.0
17501,75ae5790,15.0,0.0,0.0,0.0
17502,75aea7ed,2.0,0.0,0.0,0.0
17503,75b194c7,1.0,0.0,0.0,0.0
17504,75b1ecc3,0.0,4.0,0.0,0.0
17505,75b6a338,0.0,1.0,0.0,0.0
17506,75b70d2b,1.0,0.0,0.0,0.0
17507,75b74170,0.0,1.0,0.0,0.0
17508,75b74361,6.0,0.0,0.0,0.0
17509,75b74852,0.0,1.0,0.0,0.0
17510,75bb9d99,0.0,1.0,0.0,0.0
17511,75be0b8f,1.0,0.0,0.0,0.0
17512,75bee7e1,2.0,0.0,0.0,0.0
17513,75c3cac8,1.0,0.0,0.0,0.0
17514,75c3cc0f,0.0,1.0,0.0,0.0
17515,75c4ea42,2.0,0.0,0.0,0.0
17516,75c6b91e,0.0,4.0,0.0,0.0
17517,75c73019,2.0,0.0,0.0,0.0
17518,75c77db3,0.0,1.0,0.0,0.0
17519,75c8aa9d,1.0,0.0,0.0,0.0
17520,75ca7ad1,0.0,6.0,0.0,0.0
17521,75cb351f,0.0,2.0,0.0,0.0
17522,75cbf37e,0.0,8.0,0.0,0.0
17523,75cd889c,5.0,0.0,0.0,0.0
17524,75cec5d2,0.0,1.0,0.0,0.0
17525,75cfa516,0.0,2.0,0.0,0.0
17526,75d3ece4,1.0,0.0,0.0,0.0
17527,75d54102,1.0,0.0,0.0,0.0
17528,75d605e8,0.0,3.0,0.0,0.0
17529,75d774b8,0.0,1.0,0.0,0.0
17530,75d9270b,0.0,1.0,0.0,0.0
17531,75d93fec,1.0,0.0,0.0,0.0
17532,75db1e31,0.0,1.0,0.0,0.0
17533,75dd47fe,2.0,0.0,0.0,0.0
17534,75e2fb32,0.0,1.0,0.0,0.0
17535,75e45440,2.0,0.0,0.0,0.0
17536,75e63490,0.0,4.0,0.0,0.0
17537,75e69e27,3.0,0.0,0.0,0.0
17538,75e81f7f,2.0,0.0,0.0,0.0
17539,75e93257,0.0,1.0,0.0,0.0
17540,75eacd67,0.0,1.0,0.0,0.0
17541,75eae189,0.0,2.0,0.0,0.0
17542,75eb33d0,0.0,2.0,0.0,0.0
17543,75ed178f,4.0,0.0,0.0,0.0
17544,75edeacd,0.0,3.0,0.0,0.0
17545,75ef34e0,0.0,8.0,0.0,0.0
17546,75f26ffc,2.0,0.0,0.0,0.0
17547,75f4c87d,1.0,0.0,0.0,0.0
17548,75f879dd,3.0,0.0,0.0,0.0
17549,75fa689d,0.0,27.0,0.0,0.0
17550,75fb186b,0.0,8.0,0.0,0.0
17551,75fcf824,9.0,0.0,0.0,0.0
17552,75ffea68,37.0,0.0,0.0,0.0
17553,7603e725,0.0,1.0,0.0,0.0
17554,7603ee3f,6.0,0.0,0.0,0.0
17555,7605817f,1.0,0.0,0.0,0.0
17556,7605a839,2.0,0.0,0.0,0.0
17557,7609ea79,2.0,0.0,0.0,0.0
17558,760df998,1.0,0.0,0.0,0.0
17559,760f3dc0,0.0,1.0,0.0,0.0
17560,761073d8,0.0,8.0,0.0,0.0
17561,761174d2,0.0,1.0,0.0,0.0
17562,7614d688,0.0,12.0,0.0,0.0
17563,76155d35,0.0,1.0,0.0,0.0
17564,761682e5,8.0,0.0,0.0,0.0
17565,7617f42c,0.0,1.0,0.0,0.0
17566,761ba7bd,0.0,1.0,0.0,0.0
17567,761c99f7,0.0,8.0,0.0,0.0
17568,761ea183,4.0,0.0,0.0,0.0
17569,761fe99b,5.0,0.0,0.0,0.0
17570,7620bfce,0.0,1.0,0.0,0.0
17571,76211e48,0.0,45.0,0.0,0.0
17572,76248b22,0.0,1.0,0.0,0.0
17573,76278a3e,0.0,1.0,0.0,0.0
17574,76286d64,1.0,0.0,0.0,0.0
17575,762dca98,0.0,1.0,0.0,0.0
17576,762e4e63,0.0,1.0,0.0,0.0
17577,762f65d8,0.0,1.0,0.0,0.0
17578,7630de0c,0.0,1.0,0.0,0.0
17579,76318d7a,12.0,0.0,0.0,0.0
17580,763201b5,0.0,2.0,0.0,0.0
17581,76345085,1.0,0.0,0.0,0.0
17582,76358e69,0.0,2.0,0.0,0.0
17583,7636d068,0.0,8.0,0.0,0.0
17584,763980db,0.0,8.0,0.0,0.0
17585,763a8c0f,16.0,0.0,0.0,0.0
17586,763bc957,1.0,0.0,0.0,0.0
17587,7642405a,5.0,0.0,0.0,0.0
17588,7644ac4c,0.0,0.0,2.0,0.0
17589,7644e24e,1.0,0.0,0.0,0.0
17590,7646fd90,1.0,0.0,0.0,0.0
17591,764777d2,4.0,0.0,0.0,0.0
17592,764d48c7,0.0,3.0,0.0,0.0
17593,764d676d,4.0,0.0,0.0,0.0
17594,7651ae44,2.0,0.0,0.0,0.0
17595,7651d30a,0.0,3.0,0.0,0.0
17596,7654fb98,0.0,10.0,0.0,0.0
17597,765893bf,1.0,0.0,0.0,0.0
17598,765c576d,0.0,1.0,0.0,0.0
17599,765d6edd,0.0,2.0,0.0,0.0
17600,765da684,0.0,8.0,0.0,0.0
17601,765e0fb6,0.0,2.0,0.0,0.0
17602,765fe572,0.0,1.0,0.0,0.0
17603,76606ab8,1.0,0.0,0.0,0.0
17604,76616990,11.0,0.0,0.0,0.0
17605,7663bd3c,12.0,0.0,0.0,0.0
17606,7665a90f,1.0,0.0,0.0,0.0
17607,766658f6,0.0,3.0,0.0,0.0
17608,7669c2a9,0.0,1.0,0.0,0.0
17609,766ace0e,0.0,14.0,0.0,0.0
17610,766c12a5,1.0,0.0,0.0,0.0
17611,766c271c,3.0,0.0,0.0,0.0
17612,766ec3fb,0.0,1.0,0.0,0.0
17613,76711c23,2.0,0.0,0.0,0.0
17614,76712d3f,0.0,48.0,0.0,0.0
17615,7675ee4a,6.0,0.0,0.0,0.0
17616,7678f618,3.0,0.0,0.0,0.0
17617,767e09ad,0.0,1.0,0.0,0.0
17618,7684653c,4.0,0.0,0.0,0.0
17619,7684e6d7,14.0,0.0,0.0,0.0
17620,7684e938,0.0,17.0,0.0,0.0
17621,7685cb8d,1.0,0.0,0.0,0.0
17622,7685f207,0.0,1.0,0.0,0.0
17623,76884585,4.0,0.0,0.0,0.0
17624,768ba47a,45.0,0.0,0.0,0.0
17625,768d3d2b,0.0,2.0,0.0,0.0
17626,768d7c30,0.0,1.0,0.0,0.0
17627,768dbff9,7.0,0.0,0.0,0.0
17628,768e7103,0.0,1.0,0.0,0.0
17629,76905875,1.0,0.0,0.0,0.0
17630,7690ec4a,0.0,1.0,0.0,0.0
17631,7690fa60,1.0,0.0,0.0,0.0
17632,7691b96f,0.0,4.0,0.0,0.0
17633,7694c7ff,3.0,0.0,0.0,0.0
17634,76961ccd,0.0,1.0,0.0,0.0
17635,769733ba,0.0,1.0,0.0,0.0
17636,769788f4,0.0,1.0,0.0,0.0
17637,7697f8e0,4.0,0.0,0.0,0.0
17638,769aa1f6,0.0,4.0,0.0,0.0
17639,769bd5a9,0.0,6.0,0.0,0.0
17640,769d1622,1.0,0.0,0.0,0.0
17641,76a100a3,4.0,0.0,0.0,0.0
17642,76a14ca6,0.0,38.0,0.0,0.0
17643,76a15dc9,0.0,99.0,0.0,0.0
17644,76a20415,0.0,3.0,0.0,0.0
17645,76a33ee8,1.0,0.0,0.0,0.0
17646,76a513a5,0.0,3.0,0.0,0.0
17647,76a8aaed,0.0,2.0,0.0,0.0
17648,76a8ba7f,0.0,3.0,0.0,0.0
17649,76a8e475,0.0,15.0,0.0,0.0
17650,76acab66,0.0,1.0,0.0,0.0
17651,76aed36a,0.0,8.0,0.0,0.0
17652,76aeff83,0.0,1.0,0.0,0.0
17653,76b13d84,0.0,2.0,0.0,0.0
17654,76b56f04,5.0,0.0,0.0,0.0
17655,76b62975,0.0,1.0,0.0,0.0
17656,76b8747e,1.0,0.0,0.0,0.0
17657,76ba1edb,0.0,24.0,0.0,0.0
17658,76bceb34,7.0,0.0,0.0,0.0
17659,76be985c,0.0,2.0,0.0,0.0
17660,76bf9beb,2.0,12.0,0.0,0.0
17661,76c30e1e,0.0,1.0,0.0,0.0
17662,76c65c74,6.0,0.0,0.0,0.0
17663,76c8201f,0.0,1.0,0.0,0.0
17664,76c88601,1.0,0.0,0.0,0.0
17665,76cc65bd,0.0,6.0,0.0,0.0
17666,76cc9dbd,6.0,0.0,0.0,0.0
17667,76d0474c,0.0,1.0,0.0,0.0
17668,76d04c6d,0.0,1.0,0.0,0.0
17669,76d127d2,0.0,5.0,0.0,0.0
17670,76d12e27,0.0,6.0,0.0,0.0
17671,76d1eb07,2.0,0.0,0.0,0.0
17672,76d5a601,0.0,2.0,0.0,0.0
17673,76daa5ff,0.0,3.0,0.0,0.0
17674,76dede25,0.0,2.0,0.0,0.0
17675,76e04d27,5.0,0.0,0.0,0.0
17676,76e103ad,3.0,0.0,0.0,0.0
17677,76e43753,1.0,0.0,0.0,0.0
17678,76e5d2c5,0.0,4.0,0.0,0.0
17679,76e7f7f2,2.0,0.0,0.0,0.0
17680,76e92740,5.0,0.0,0.0,0.0
17681,76ea6b7b,0.0,1.0,0.0,0.0
17682,76ec2f2b,2.0,0.0,0.0,0.0
17683,76efe963,3.0,0.0,0.0,0.0
17684,76f06486,0.0,2.0,0.0,0.0
17685,76f0be39,10.0,0.0,0.0,0.0
17686,76f12adb,0.0,2.0,0.0,0.0
17687,76f33a34,3.0,0.0,0.0,0.0
17688,76f37aa5,0.0,3.0,0.0,0.0
17689,76f67623,0.0,0.0,1.0,0.0
17690,76f69615,41.0,0.0,0.0,0.0
17691,76f7509f,0.0,6.0,0.0,0.0
17692,76f95521,0.0,4.0,0.0,0.0
17693,76fbe607,0.0,4.0,0.0,0.0
17694,77022e50,1.0,0.0,0.0,0.0
17695,77038d9d,0.0,7.0,0.0,0.0
17696,770437ad,12.0,0.0,0.0,0.0
17697,77065ee3,2.0,0.0,0.0,0.0
17698,77102f4d,1.0,0.0,0.0,0.0
17699,771062ae,8.0,0.0,0.0,0.0
17700,771065d1,0.0,1.0,0.0,0.0
17701,771149fa,0.0,29.0,0.0,0.0
17702,77120f40,0.0,19.0,0.0,0.0
17703,7712954f,0.0,28.0,0.0,0.0
17704,7712e3c7,0.0,1.0,0.0,0.0
17705,771925f4,0.0,3.0,0.0,0.0
17706,771af3e0,5.0,0.0,0.0,0.0
17707,771bc36f,3.0,0.0,0.0,0.0
17708,771d4082,0.0,1.0,0.0,0.0
17709,771d7a30,1.0,0.0,0.0,0.0
17710,771ddcc2,0.0,7.0,0.0,0.0
17711,771ee9a8,0.0,7.0,0.0,0.0
17712,7722a806,2.0,0.0,0.0,0.0
17713,7726e914,0.0,8.0,0.0,0.0
17714,77278780,10.0,14.0,0.0,0.0
17715,7727998a,10.0,0.0,0.0,0.0
17716,77290b63,0.0,2.0,0.0,0.0
17717,77290e14,2.0,0.0,0.0,0.0
17718,772c3e6e,25.0,24.0,0.0,0.0
17719,772cfaf8,2.0,0.0,0.0,0.0
17720,772db135,5.0,0.0,0.0,0.0
17721,772ef642,2.0,0.0,0.0,0.0
17722,772fea1f,0.0,1.0,0.0,0.0
17723,773271df,3.0,0.0,0.0,0.0
17724,7734d62a,1.0,0.0,0.0,0.0
17725,77357c8f,9.0,6.0,0.0,0.0
17726,77396ad0,1.0,0.0,0.0,0.0
17727,77397f7b,10.0,0.0,0.0,0.0
17728,773a39e7,0.0,1.0,0.0,0.0
17729,7742ba96,31.0,0.0,0.0,0.0
17730,7742d260,7.0,0.0,0.0,0.0
17731,7743871a,0.0,1.0,0.0,0.0
17732,7744d2e4,0.0,2.0,0.0,0.0
17733,77463a37,2.0,0.0,0.0,0.0
17734,774a6670,0.0,3.0,0.0,0.0
17735,774c78d6,0.0,12.0,0.0,0.0
17736,774cbcf2,0.0,2.0,0.0,0.0
17737,774d11b8,35.0,0.0,0.0,0.0
17738,774f1a6f,0.0,0.0,1.0,0.0
17739,775182f5,0.0,2.0,0.0,0.0
17740,7751f5cc,0.0,4.0,0.0,0.0
17741,77529594,4.0,0.0,0.0,0.0
17742,77549f65,0.0,3.0,0.0,0.0
17743,77554eb6,0.0,1.0,0.0,0.0
17744,775608a9,22.0,2.0,0.0,0.0
17745,7758de1f,12.0,0.0,0.0,0.0
17746,775a201e,0.0,1.0,0.0,0.0
17747,77611e12,7.0,0.0,0.0,0.0
17748,77616958,0.0,1.0,0.0,0.0
17749,77637dbd,0.0,1.0,0.0,0.0
17750,776419d5,0.0,15.0,0.0,0.0
17751,77661a82,0.0,1.0,0.0,0.0
17752,776923dc,1.0,0.0,0.0,0.0
17753,776b8b53,0.0,1.0,0.0,0.0
17754,776c58fd,0.0,2.0,0.0,0.0
17755,776d9df5,9.0,0.0,0.0,0.0
17756,776f7a24,0.0,1.0,0.0,0.0
17757,776f7c0f,0.0,4.0,0.0,0.0
17758,776fc08b,47.0,42.0,0.0,0.0
17759,77715221,0.0,0.0,1.0,0.0
17760,7771969b,3.0,0.0,0.0,0.0
17761,77723e58,3.0,20.0,0.0,0.0
17762,777257c8,1.0,0.0,0.0,0.0
17763,7772cee6,0.0,6.0,0.0,0.0
17764,7774e821,0.0,2.0,0.0,0.0
17765,77750935,0.0,1.0,0.0,0.0
17766,77769a7c,5.0,0.0,0.0,0.0
17767,7777c0f2,0.0,4.0,0.0,0.0
17768,7779cf0b,1.0,0.0,0.0,0.0
17769,777a2446,13.0,9.0,0.0,0.0
17770,777d3737,1.0,0.0,0.0,0.0
17771,777e34de,0.0,1.0,0.0,0.0
17772,778124c5,1.0,0.0,0.0,0.0
17773,7781dad2,0.0,22.0,0.0,0.0
17774,7784830c,5.0,0.0,0.0,0.0
17775,778759f0,0.0,5.0,0.0,0.0
17776,77886366,0.0,11.0,0.0,0.0
17777,778bbd12,4.0,0.0,0.0,0.0
17778,778c00a5,0.0,1.0,0.0,0.0
17779,77927184,0.0,1.0,0.0,0.0
17780,77945cb2,0.0,2.0,0.0,0.0
17781,77949e10,1.0,93.0,0.0,0.0
17782,7794a3de,0.0,9.0,0.0,0.0
17783,77959ec8,1.0,0.0,0.0,0.0
17784,7796c71a,2.0,0.0,0.0,0.0
17785,77973caa,0.0,6.0,0.0,0.0
17786,77999594,0.0,1.0,0.0,0.0
17787,779a2a24,0.0,1.0,0.0,0.0
17788,779c44cc,2.0,0.0,0.0,0.0
17789,779e0de1,0.0,31.0,0.0,0.0
17790,779ee024,0.0,1.0,0.0,0.0
17791,77a54cfa,1.0,0.0,0.0,0.0
17792,77a5ddd5,0.0,1.0,0.0,0.0
17793,77a86756,2.0,0.0,0.0,0.0
17794,77aa0d26,0.0,4.0,0.0,0.0
17795,77aaa0f8,6.0,0.0,0.0,0.0
17796,77aac403,1.0,0.0,0.0,0.0
17797,77ade00f,0.0,6.0,0.0,0.0
17798,77b0a47c,0.0,2.0,0.0,0.0
17799,77b15b7d,0.0,2.0,0.0,0.0
17800,77b5116b,0.0,9.0,0.0,0.0
17801,77b5829f,7.0,0.0,0.0,0.0
17802,77b5a5e7,1.0,0.0,0.0,0.0
17803,77b92dd1,3.0,0.0,0.0,0.0
17804,77bad6f5,0.0,1.0,0.0,0.0
17805,77bae550,0.0,4.0,0.0,0.0
17806,77bcbb10,1.0,0.0,0.0,0.0
17807,77be8cbc,0.0,2.0,0.0,0.0
17808,77bef865,3.0,0.0,0.0,0.0
17809,77befe7b,20.0,0.0,0.0,0.0
17810,77c002d3,0.0,4.0,0.0,0.0
17811,77c0250c,1.0,0.0,0.0,0.0
17812,77c2a74f,1.0,0.0,0.0,0.0
17813,77c46790,0.0,4.0,0.0,0.0
17814,77c6d45c,0.0,4.0,0.0,0.0
17815,77c87a1b,0.0,6.0,0.0,0.0
17816,77ca9a96,4.0,0.0,0.0,0.0
17817,77cae174,0.0,2.0,0.0,0.0
17818,77cc4357,4.0,0.0,0.0,0.0
17819,77cd78b4,1.0,0.0,0.0,0.0
17820,77cda8c7,2.0,0.0,0.0,0.0
17821,77ce7963,5.0,0.0,0.0,0.0
17822,77ce9bcd,1.0,0.0,0.0,0.0
17823,77cea645,0.0,3.0,0.0,0.0
17824,77cf313e,1.0,0.0,0.0,0.0
17825,77cf895a,0.0,85.0,0.0,0.0
17826,77d227ff,0.0,3.0,0.0,0.0
17827,77d46edc,0.0,1.0,0.0,0.0
17828,77d59e5f,0.0,1.0,0.0,0.0
17829,77d64353,0.0,5.0,0.0,0.0
17830,77d9a2fd,0.0,1.0,0.0,0.0
17831,77d9a598,0.0,1.0,0.0,0.0
17832,77d9b363,2.0,0.0,0.0,0.0
17833,77daa757,1.0,0.0,0.0,0.0
17834,77dbfe60,0.0,6.0,0.0,0.0
17835,77deaa1f,15.0,0.0,0.0,0.0
17836,77df54c8,0.0,6.0,0.0,0.0
17837,77e489c7,14.0,0.0,0.0,0.0
17838,77e84394,3.0,0.0,0.0,0.0
17839,77e8820f,4.0,0.0,0.0,0.0
17840,77eb7738,1.0,3.0,0.0,0.0
17841,77edab49,0.0,1.0,0.0,0.0
17842,77f011e5,0.0,4.0,0.0,0.0
17843,77f1e3c1,0.0,1.0,0.0,0.0
17844,77f27026,1.0,0.0,0.0,0.0
17845,77f3ba79,0.0,3.0,0.0,0.0
17846,77f55b26,1.0,0.0,0.0,0.0
17847,77f5dde0,33.0,0.0,0.0,0.0
17848,77f88395,0.0,2.0,0.0,0.0
17849,77fb88bc,1.0,0.0,0.0,0.0
17850,77fd9f5c,1.0,0.0,0.0,0.0
17851,77ff8d40,8.0,0.0,0.0,0.0
17852,78032a5d,0.0,5.0,0.0,0.0
17853,7803dfc8,39.0,0.0,0.0,0.0
17854,78048771,1.0,0.0,0.0,0.0
17855,78062de9,1.0,0.0,0.0,0.0
17856,7806be40,4.0,0.0,0.0,0.0
17857,78083911,0.0,13.0,0.0,0.0
17858,78087cd1,0.0,1.0,0.0,0.0
17859,780aea6a,0.0,4.0,0.0,0.0
17860,780b8783,4.0,0.0,0.0,0.0
17861,780bad52,0.0,5.0,0.0,0.0
17862,780ca533,0.0,1.0,0.0,0.0
17863,780d8d2b,0.0,4.0,0.0,0.0
17864,78113d31,0.0,1.0,0.0,0.0
17865,7814ddc7,1.0,0.0,0.0,0.0
17866,781c3d4d,1.0,0.0,0.0,0.0
17867,78202751,1.0,0.0,0.0,0.0
17868,7820d77e,0.0,52.0,0.0,0.0
17869,7821c112,10.0,0.0,0.0,0.0
17870,7823b638,0.0,3.0,0.0,0.0
17871,782500fa,0.0,2.0,0.0,0.0
17872,78255cfe,0.0,1.0,0.0,0.0
17873,78268336,2.0,0.0,0.0,0.0
17874,782a1f63,3.0,0.0,0.0,0.0
17875,782a8250,0.0,6.0,0.0,0.0
17876,782ef97c,3.0,0.0,0.0,0.0
17877,783068a5,0.0,1.0,0.0,0.0
17878,7831a03e,3.0,0.0,0.0,0.0
17879,7833f442,0.0,1.0,0.0,0.0
17880,783625e0,0.0,1.0,0.0,0.0
17881,78363172,0.0,2.0,0.0,0.0
17882,7838649b,0.0,7.0,0.0,0.0
17883,78388b48,0.0,5.0,0.0,0.0
17884,783a57a3,0.0,2.0,0.0,0.0
17885,783ac435,6.0,0.0,0.0,0.0
17886,783b8fe4,0.0,1.0,0.0,0.0
17887,783c2133,0.0,1.0,0.0,0.0
17888,783de2c0,0.0,2.0,0.0,0.0
17889,783e26f2,0.0,1.0,0.0,0.0
17890,783e5651,0.0,2.0,0.0,0.0
17891,783e5937,2.0,0.0,0.0,0.0
17892,7840e45e,0.0,1.0,0.0,0.0
17893,7840f0f2,0.0,4.0,0.0,0.0
17894,7843c95d,0.0,1.0,0.0,0.0
17895,784469d0,4.0,9.0,0.0,0.0
17896,78453006,15.0,0.0,0.0,0.0
17897,7845dc24,2.0,0.0,0.0,0.0
17898,784652fa,0.0,3.0,0.0,0.0
17899,784cb98b,1.0,0.0,0.0,0.0
17900,784d8835,0.0,1.0,0.0,0.0
17901,784f93a7,0.0,1.0,0.0,0.0
17902,7850ec84,0.0,3.0,0.0,0.0
17903,78532b48,0.0,1.0,0.0,0.0
17904,785349ee,4.0,0.0,0.0,0.0
17905,78552809,0.0,1.0,0.0,0.0
17906,78561ee9,21.0,3.0,0.0,0.0
17907,7858a5d2,0.0,2.0,0.0,0.0
17908,7859d5f3,1.0,0.0,0.0,0.0
17909,785d6a3a,4.0,32.0,0.0,0.0
17910,785f16d7,0.0,4.0,0.0,0.0
17911,7864d948,8.0,0.0,0.0,0.0
17912,78656a84,6.0,0.0,0.0,0.0
17913,786763b7,3.0,0.0,0.0,0.0
17914,78681bab,17.0,26.0,0.0,0.0
17915,7869a1b9,1.0,0.0,0.0,0.0
17916,786a4658,0.0,2.0,0.0,0.0
17917,786abc81,1.0,0.0,0.0,0.0
17918,786c181e,1.0,0.0,0.0,0.0
17919,78731769,20.0,0.0,0.0,0.0
17920,78738fb5,0.0,1.0,0.0,0.0
17921,78741031,0.0,1.0,0.0,0.0
17922,7876de88,2.0,0.0,0.0,0.0
17923,7877d184,2.0,0.0,0.0,0.0
17924,787a083e,2.0,0.0,0.0,0.0
17925,787ad4c0,0.0,1.0,0.0,0.0
17926,787b98dc,0.0,1.0,0.0,0.0
17927,787c38b9,0.0,2.0,0.0,0.0
17928,7881c9aa,0.0,1.0,0.0,0.0
17929,7882ca40,1.0,0.0,0.0,0.0
17930,788567d4,0.0,1.0,0.0,0.0
17931,7887cb7c,0.0,1.0,0.0,0.0
17932,78881279,0.0,47.0,0.0,0.0
17933,788937f4,0.0,3.0,0.0,0.0
17934,788a87f6,4.0,10.0,0.0,0.0
17935,788bb255,17.0,0.0,0.0,0.0
17936,788e1283,0.0,1.0,0.0,0.0
17937,788f9a07,1.0,0.0,0.0,0.0
17938,78909813,2.0,0.0,0.0,0.0
17939,78944c8e,0.0,1.0,0.0,0.0
17940,7899b914,0.0,3.0,0.0,0.0
17941,789a0b2c,0.0,0.0,11.0,0.0
17942,789affc7,0.0,14.0,0.0,0.0
17943,789b9f69,0.0,1.0,0.0,0.0
17944,789e9d4b,9.0,0.0,0.0,0.0
17945,78a17666,7.0,0.0,0.0,0.0
17946,78a80e09,0.0,3.0,0.0,0.0
17947,78aa0015,1.0,0.0,0.0,0.0
17948,78ab8031,0.0,1.0,0.0,0.0
17949,78b25040,6.0,0.0,0.0,0.0
17950,78b2a2fd,1.0,0.0,0.0,0.0
17951,78b59ba3,0.0,10.0,0.0,0.0
17952,78b623ec,1.0,0.0,0.0,0.0
17953,78b8dd29,1.0,0.0,0.0,0.0
17954,78b92bd4,2.0,0.0,0.0,0.0
17955,78baa820,0.0,1.0,0.0,0.0
17956,78bac15f,3.0,3.0,0.0,0.0
17957,78bb7987,0.0,1.0,0.0,0.0
17958,78bb9adf,1.0,0.0,0.0,0.0
17959,78bc4ef7,4.0,0.0,0.0,0.0
17960,78bc5b9b,0.0,2.0,0.0,0.0
17961,78bdc823,6.0,0.0,0.0,0.0
17962,78bfa6a9,0.0,9.0,0.0,0.0
17963,78c00f82,0.0,2.0,0.0,0.0
17964,78c080bd,0.0,1.0,0.0,0.0
17965,78c0f1fb,0.0,8.0,0.0,0.0
17966,78c0fc43,0.0,0.0,2.0,0.0
17967,78c39f0e,3.0,0.0,0.0,0.0
17968,78c3d983,1.0,0.0,0.0,0.0
17969,78c4ca18,0.0,2.0,0.0,0.0
17970,78c5bf4c,0.0,11.0,0.0,0.0
17971,78c5d6fb,1.0,3.0,0.0,0.0
17972,78c77917,0.0,1.0,0.0,0.0
17973,78ccaa23,0.0,1.0,0.0,0.0
17974,78ceb74a,0.0,5.0,0.0,0.0
17975,78cfa6fc,6.0,0.0,0.0,0.0
17976,78d86ccf,4.0,0.0,0.0,0.0
17977,78d8a776,7.0,0.0,0.0,0.0
17978,78d93626,0.0,1.0,0.0,0.0
17979,78dbd3f7,1.0,0.0,0.0,0.0
