"person","origen_usuario"
"fc3843b1",3
"530450cb",3
"598c9d23",4
"1b8e391b",1
"c4390b98",2
"6515ac9b",3
"1f571427",3
"dc290dc8",2
"3d8d0646",2
"c203f136",3
"1fafddc0",2
"750f4bba",3
"c3d8e6b7",3
"df899acb",3
"703e7447",3
"dee822c1",1
"e35fedb0",3
"d54e0bdb",3
"cfe69f18",3
"14f63712",3
"cf27b657",3
"abcdf4ad",2
"d6d8e681",1
"85e44e49",3
"80ff6f66",3
"8a3cbdcf",3
"b2d93c6a",2
"eea0a8b8",3
"f3a4545c",3
"b7e27470",1
"e1259ed6",3
"90a765fd",1
"95c46386",3
"56189edd",3
"ebab2b80",4
"618b2d0f",1
"8f60b750",3
"b959d3ed",3
"d60790ce",3
"836f34c6",3
"ad8674e8",3
"11d3b473",3
"6ee60eb9",2
"c5f1bc3d",3
"25e0ea7a",3
"2c717495",3
"7d4f4d39",3
"af63899d",1
"8fa35bf1",3
"efd0bd93",3
"169d9534",3
"102a4edf",3
"2a39a7dc",4
"18c6d6fe",3
"3ae65947",3
"67c23b13",2
"dde079f2",3
"bd20c4e1",2
"cb4fc5c1",2
"287f650e",3
"e11d6ee5",3
"74aa2094",1
"cf759e84",3
"e7c9d415",3
"6b255414",4
"a3fc536c",1
"3c9f2ae5",3
"4d09c154",3
"a880d9cf",3
"14ecd212",3
"5155d50b",4
"0010e89a",3
"230f09a6",2
"9e015932",3
"01319a6d",3
"f037b0c3",2
"5964900a",2
"6ac820f0",3
"435fe2ac",1
"342523a7",2
"11898a80",3
"265bbc90",4
"e4ebca98",3
"2e5c546b",3
"d01dd3b6",1
"715322d1",1
"0b7bef73",0
"6c82c6a5",3
"78d8a776",3
"042e28ac",4
"eb71e016",3
"b0da0110",1
"18fbb2c3",1
"cf6d76f6",3
"95371a7d",4
"cd3283c0",3
"d6c820f4",3
"f94af4bd",1
"bbc294ec",3
"ec8daa90",1
"ed36adc0",3
"26bfbc55",3
"065d92a9",1
"9bd0807f",3
"b5365879",1
"6791ca0d",3
"43779524",4
"8b1ebda0",3
"a21222e2",3
"b37cb8c5",3
"8dffcd79",3
"06989c88",3
"248855a7",3
"9bd3f9bc",0
"afe46d83",3
"df241b5e",2
"c5f7c853",3
"d2e1eaa8",3
"ac5a051b",2
"04d814ae",2
"933cfc27",3
"8bff383f",3
"e855ac17",3
"54633dbb",3
"c69ff815",3
"26a46496",2
"9673b8f3",1
"5a84d786",3
"bffb8a41",4
"fa945c34",3
"8cc70df6",3
"a8bf0971",3
"c87880a3",3
"a40733f9",1
"9eb8e96b",3
"0a04f7c9",3
"159af54e",3
"0a2a7401",3
"84b03623",1
"ca8ba9bb",1
"143d259a",3
"1630bd1c",3
"8cf0dfeb",3
"044bbf67",3
"e4ee568d",3
"fb00f295",3
"9543054a",2
"843e9159",0
"a9625d86",3
"e1891d96",3
"b3ef6a34",2
"2ef24a44",3
"0280a93d",3
"bf7a0428",1
"4d192781",3
"ea412d9e",3
"96e538e1",3
"39fd9f93",3
"d6bc3eea",1
"0fc848cd",1
"3b4dea68",3
"46dca584",3
"adbdc7c7",3
"85222e95",3
"db4d692d",1
"789e9d4b",3
"55bbcd16",1
"6e5426a8",1
"bda04a0d",3
"8b8b1af2",1
"f24a687d",0
"e8681de7",3
"ca44c5ec",1
"c0b3e453",3
"9b235eb4",1
"0b187bda",4
"80541bf0",3
"d94e5e01",3
"f5338b52",3
"4cce1ab6",3
"4943030b",3
"df92cea7",1
"84b66e3e",3
"a7988a63",3
"64d6ac1d",1
"9b788037",2
"7a7d88fe",3
"5609f296",3
"08081d75",4
"2955201f",3
"870da3e0",3
"ff47843c",3
"a44c5d53",3
"d64c1ef3",3
"ccf2852c",3
"f0db5046",3
"ea9d8548",1
"c9194c27",3
"930105c5",1
"c0e9e3ba",3
"58d1197b",3
"2b6e7920",3
"9a4c0b7c",3
"e5eae7b3",3
"e85297af",3
"66348580",3
"99cea75c",3
"6499b2f9",3
"11725733",3
"46024cf0",3
"2a0492fe",3
"ccadfe49",3
"41ad080b",3
"7b88de92",3
"f9cceeaf",1
"610a1ccf",1
"681ec697",3
"dbb87dc5",3
"3dfb6743",4
"95dea19c",3
"c779e559",3
"00ea5497",1
"e49e1680",4
"cb0d9f11",1
"7cd438f1",1
"c3c5a53e",0
"692dc907",1
"5922b6d8",1
"9d727634",3
"c35bf408",1
"e2a3c1b3",1
"4e7b4df4",2
"c197b684",2
"5d7d7918",3
"fe584909",0
"eaf48854",3
"6a5ad93c",1
"5111f6dd",3
"36183d6a",3
"5af60518",3
"fa7dbe17",3
"7d5e9723",3
"d90f01b4",2
"490b0a3f",3
"96604581",3
"6a7d7ba1",4
"af56eae7",2
"0f5076d0",0
"7d30bbf6",2
"90706a6a",3
"ff09d3ba",3
"9ad9744d",3
"882d2b8c",3
"f2b723b3",2
"0f2d97d4",1
"ef37fae9",1
"9c75bd65",2
"2e5b32f2",1
"7508b51c",0
"822b4412",1
"ce3d953b",3
"1c2db492",3
"dd034d71",3
"0db88c11",1
"050956cd",4
"455b577c",3
"bd4e4473",1
"3026137b",3
"0997ea9c",3
"d619d363",1
"baf951e2",1
"2910e698",1
"f9881a9d",3
"0aac3579",3
"0517f1f4",3
"1935d02d",3
"8e5e1569",3
"0b7177ad",3
"c7704fd4",3
"0ef0b96b",1
"0432dba1",3
"9dd0451d",3
"e80d091f",1
"1c9257eb",1
"7de7f4cd",3
"21588b01",1
"0a3eacbb",3
"1bbad04b",1
"14603996",2
"9bf6eb08",3
"3e68e775",3
"ba0c0fd6",2
"b5f1e424",3
"c691100d",3
"5237db81",3
"2954bbe3",1
"b6095c5d",3
"f9468f94",3
"77973caa",3
"f0544bc2",3
"9ee8b95d",3
"33dd2021",3
"2fecc58c",3
"c813213c",1
"f9b343c9",3
"01692bd2",1
"132f5ea5",1
"eaaa6a7b",3
"e46581b8",3
"22afaf0a",3
"6721d3a1",3
"394b0858",4
"a82396ed",3
"65281169",3
"3888b7bc",1
"fcc93318",1
"cdf3bc4f",1
"3ec10016",3
"1398807b",3
"4b5b762d",3
"06d72f24",3
"a608c50c",1
"b52ea4aa",3
"f8a2d7dd",3
"63fc9d0c",3
"bb6e3416",3
"ebb77090",3
"9e77dca4",4
"b42d4b21",1
"38ca5f6f",3
"73cf0c47",4
"d844ebe7",0
"aa297476",1
"ff57d695",1
"2c67cade",3
"0a1991b0",3
"c9f75479",1
"5c68058b",3
"8fe2dd34",3
"76cc65bd",3
"3c379667",2
"a2b14166",3
"72d0c370",1
"74905555",2
"ac026227",3
"d76646ce",1
"034ab8b8",3
"64af722c",3
"e195d5b4",1
"6fd152f2",3
"e69db5fa",3
"1896e39a",0
"62701423",4
"668121d0",3
"fec3aec1",2
"9a9366bb",3
"bc5e4954",3
"5a931a0b",3
"897d2fe0",1
"45fa46a3",2
"71883da4",1
"272aa790",3
"54df7980",3
"6746de55",3
"c5229d41",3
"4173aaec",4
"097c939e",3
"e76d8aa7",3
"f7875123",1
"7cdea635",3
"8bbe2695",1
"c288cd85",3
"923238d6",3
"c238ff26",3
"ef707051",1
"52242401",3
"a53dd5ef",1
"4eec4b16",3
"614cdb26",1
"3b2f6ff4",1
"b25fa29e",2
"be66b27c",3
"b0fcad9e",3
"fbf6b622",3
"4530900f",0
"82c3141c",3
"c789b1b3",3
"de1a55e7",1
"655ae46c",1
"732f9589",3
"e116be67",3
"f92c581f",3
"78e5c963",1
"0aae4632",3
"95f9b1ce",3
"9866b2fc",3
"f4b05a03",3
"8c4d9ff4",0
"98e349f4",3
"18431968",3
"44c42d56",1
"1803b566",1
"4b1f25c2",4
"81cf2895",3
"549e0fff",3
"7adac566",3
"3732491b",3
"e1fb16f1",3
"71185898",2
"e29b761d",3
"ded632f5",1
"626396df",3
"6139fae6",3
"6a3b1fce",3
"c7b93183",1
"022bd951",3
"58dbe3cd",3
"cae322fd",1
"14ccdf7e",1
"fe3bd5f8",3
"a59b73f6",2
"07d02c79",3
"ae843703",3
"4317e42e",3
"628c5dde",1
"b667e544",3
"30282488",3
"d1a05860",3
"fbc82de0",3
"38c42ada",2
"65f5913c",3
"750ecd84",3
"6c2c9d65",3
"ff8798aa",3
"3e019090",3
"1c0b5773",3
"0e900f11",3
"09777e7a",4
"992f39f1",3
"344078fa",3
"52ccbf5d",2
"225c5330",3
"7eb53401",3
"771925f4",3
"57232fd1",3
"de591eb9",3
"37ec3fbd",3
"26ad8c3b",3
"574f0cb2",3
"3a5539a9",3
"39803ddf",1
"1c5d9b1c",1
"c057c2de",3
"9caf8a87",3
"47b3202f",1
"8003b689",3
"62c99192",3
"137b7e13",3
"266017a6",3
"4a7c182d",1
"2157edb0",3
"319e06d8",3
"7f09398f",1
"3325e232",3
"dc4bdc68",1
"326da679",3
"8f1980fb",1
"b34ae0b9",1
"6caf649a",3
"e6748804",3
"f30d4743",3
"630939b9",3
"21514d45",3
"5aeb98ec",3
"c37ad314",3
"8dfcf44d",1
"7c3a94be",3
"2d343c01",0
"d7f66ab1",1
"13e693ec",3
"a4635685",1
"ca619339",3
"b13a96fd",3
"80c86cb6",1
"cd3c34e5",1
"213f896e",3
"c936773e",3
"d9c1f0e3",3
"076cf4cd",3
"276981d4",1
"1e6c6b03",3
"4f3320ee",4
"3fbd0e9c",3
"cb4109f8",2
"105566dd",1
"add7da68",2
"9c5c05ec",3
"817e3e68",3
"52f78f42",3
"c779ba69",1
"fd4e80ae",3
"8c84b554",1
"cc22a74d",3
"17dffddb",3
"dd288820",3
"c12b5d09",3
"30392c9d",1
"aecdf074",3
"fd015df5",2
"f07b4328",3
"20ff9ba3",1
"acd3f852",3
"f124a875",3
"50e5559d",3
"b227fbdb",3
"ff2ffecf",3
"3ce9a5a3",3
"e900bcb4",3
"67c34034",3
"3346b54f",2
"6803ab57",3
"d7e38715",3
"ba4b3d23",3
"a4227fbc",3
"f439ab38",3
"a919cebd",3
"b6b45b69",1
"051509f1",1
"b96ab3e6",3
"e178f53c",3
"8d975212",3
"6cc05261",1
"c33186f3",3
"bad76a88",3
"6c187432",1
"ec0a7a06",3
"78656a84",2
"3da731e5",3
"ffacfff0",1
"9e4c4c9b",1
"b0b32202",2
"c6238b62",3
"ce87e218",1
"ea856988",3
"850dbf07",3
"a3f2a098",3
"bea1bf99",3
"42b321e3",3
"c6237cac",3
"184dc8d0",1
"a1d203a5",1
"85bf1ae0",3
"e146472e",3
"31e8e9fd",1
"9b1b5c54",3
"ae7c5e4c",3
"5d867ece",3
"aaf0fa6e",3
"b5f53690",3
"bab4ec28",3
"1c56c77b",1
"c5d02819",1
"37000cb0",1
"c0773975",3
"9d015ecb",3
"220cf640",4
"c885421b",3
"5b3d9cdd",3
"8ea36b73",1
"74fdc516",3
"707851e1",3
"38f7aafa",3
"6dd2ba86",3
"7a433bd9",1
"d11e26d1",3
"290a7774",1
"94439847",2
"529345c6",1
"3d0efac4",3
"70c28ee8",3
"f421150f",2
"5a31db30",3
"afddc411",3
"1ab2a6c1",1
"909adcbe",2
"77cae174",2
"f4ca263b",0
"edbc8b59",1
"8838575d",3
"b96924a5",3
"1e385156",3
"39fecd26",3
"75d93fec",3
"0b4341bb",3
"06cd617a",3
"be9c1bd4",3
"e1b460e8",3
"ab79959e",3
"8dad3b43",3
"8e95a791",3
"cb015e4a",1
"6f44a466",3
"f370747a",3
"a97104e8",2
"48488f7d",3
"3fd6ca7f",3
"f5fde523",3
"8d312b93",4
"79f16475",3
"2d5f1c1c",3
"eb48a0aa",3
"0c1c6a9d",3
"d5f9ded3",3
"67ad5488",2
"71b056c2",3
"0c90b3c1",2
"28aef7f8",3
"5f6ec104",1
"7ae94d49",3
"504d36a4",3
"fbecc55a",3
"4c04c63f",3
"79786e37",2
"073cdd36",3
"2ddbd6eb",3
"e29e595f",1
"9b98ca73",3
"8ea714e1",2
"7a07402e",3
"5457185a",3
"70a4ae42",2
"34bddf48",3
"32ef16e3",3
"20671d2e",3
"a0a4ced7",3
"df8e4ce7",3
"f521b7d2",3
"f657b074",3
"3c98bf76",3
"99849e8f",3
"21ac6fa8",2
"9cffbf24",3
"f62947f9",1
"a903937c",3
"b319916c",3
"58a6953f",3
"711854f4",3
"88e08cf6",3
"e19c03a0",3
"be22f702",3
"19fcbcd5",3
"93b0beb9",3
"667e5975",3
"4c2c6acb",1
"ea1e73b0",3
"23246692",2
"303884dc",3
"23ab6405",1
"56bc238b",3
"befb1a5c",3
"865b62ce",3
"25fd96c5",3
"78731769",3
"49574271",1
"8b8fe7ae",3
"812aaf03",1
"7b6ac8fc",3
"a2852d91",3
"a40c2ce2",3
"88d8aac2",3
"387aeb76",1
"d5233a34",3
"5f8b7e77",3
"df1e31b0",3
"1390f1a7",3
"fe4678bb",3
"3f71ea0a",4
"813fa92c",3
"9955aa4b",0
"aad2a22f",1
"3946cf3f",3
"7203743e",1
"000e619d",3
"d26a2f9b",2
"7c550cb7",3
"e2eddcef",3
"f47eb610",3
"e277830f",1
"c2c89b09",1
"09ebd175",2
"b5241d56",4
"0222570f",1
"464407b8",3
"77bae550",3
"046d3ba1",3
"acaa6b1f",3
"ebcc50cd",3
"476f312e",3
"3a3f5934",2
"40010aae",0
"617c73a4",3
"0d784c97",1
"91872709",3
"c1baa617",3
"ab48a8c4",3
"06c033ec",4
"679da592",3
"b1b1cc1c",3
"d25ae024",3
"4ca55cfc",3
"61dcbb71",3
"76e103ad",3
"0d9ba914",0
"ace31bb6",3
"b7ac97fd",3
"97b1d40e",3
"4a7f5660",1
"40c335ec",2
"c69dc734",4
"8f308841",3
"828d7de9",3
"bf4f68c5",3
"55a8cb41",1
"3dc3c754",0
"1282c1fd",3
"683a131e",1
"99d4d406",1
"26591e07",3
"8cceb03f",3
"5a65d557",3
"3ceb0af5",1
"cf6cb007",0
"21b429d8",3
"5f5a4c59",2
"3c39a5a1",0
"5af2db5e",0
"6897c65f",3
"0ba55641",3
"fcb59c04",1
"c07339e1",3
"0b8460ef",3
"85c67362",3
"377f0ba7",3
"9b0f2407",3
"ad605c87",3
"bd2b9e0e",3
"ee65dc93",3
"ffd62616",2
"7ee0d973",2
"65af6718",1
"9072624d",3
"d6b9eb3d",3
"124016f7",4
"9ccf882a",2
"53bfbd9f",1
"30bb52d6",3
"e7029527",1
"b95f8874",0
"c350e842",2
"5454a862",3
"36aaed05",4
"a55f7863",1
"e9bb258b",1
"4fe51346",1
"7dd4b04d",2
"b2a10d4a",3
"d7afd266",1
"722940fd",3
"7f73a6e8",1
"7779cf0b",3
"bd803114",4
"b8819657",1
"cf392413",2
"6a88f100",3
"520c8e39",3
"4726b842",3
"93d18691",3
"0909c350",2
"5a66dbf6",3
"8a690b95",3
"398a253c",3
"1f97fdbe",3
"089e36af",3
"f18684c7",0
"366cd058",2
"5dbbc8a8",2
"1a913457",3
"57ed2cc9",1
"783e5651",4
"c0061a04",3
"8b450502",3
"6fc8cf8a",3
"254644b8",3
"80abbe2b",2
"ed7ba79c",3
"dbab2cb7",3
"6b08957c",3
"44cb8190",3
"48166f63",1
"fd388730",3
"b0aabb12",2
"59625646",3
"35572725",3
"73a38dcc",1
"9de9752d",3
"950baaab",3
"967141d3",3
"0967f3a4",3
"3c615521",3
"496d5195",3
"e98d281e",2
"1084b2e9",2
"0f660f6e",3
"aa8be0ff",3
"93c1f475",3
"809d5b22",3
"76f67623",3
"0af3f1f1",3
"0228c93a",3
"160fcfa0",1
"61ce476a",3
"089aeed8",1
"5cbdbc83",3
"c0f2beb1",3
"6bbed6ff",3
"d3747d48",3
"4bf594b4",3
"5c73fecd",3
"c0d047d7",0
"323b055c",3
"a70df448",3
"327b34d1",1
"ee424f35",4
"6ba1bcb5",3
"788e376e",3
"03e36bd0",1
"b374fbfb",1
"0f148a1d",3
"13d06a0e",0
"0a691b1d",4
"7bb61cec",3
"92c79ffe",3
"3708de02",3
"80bea364",3
"d2b037b9",2
"0a03cd69",1
"f4f289c0",3
"2d7c04e5",3
"6a5491db",3
"f751cce1",3
"7fb0812d",3
"ecd8d3a2",0
"6566a086",1
"e9c9a084",1
"49362a16",1
"37a42a83",3
"0c31095e",3
"9b5c7cf5",3
"c1423da1",3
"4d235f46",3
"1cf7cf15",4
"14a17016",3
"a0c515ab",1
"beebb1c5",3
"b5316794",3
"c0ae31b7",3
"76b56f04",3
"93b88670",3
"136788ab",3
"2be2899e",3
"4dda8298",3
"4c29feb2",1
"8c20485d",3
"788e1283",3
"1b34ef74",3
"72976eb1",3
"c121723e",3
"759a64da",1
"48fae643",3
"cb1a2f8c",1
"5499decf",4
"abb2d4d2",3
"d0de11d0",0
"48a18898",3
"971817ef",1
"375d7466",3
"5fcc2bfb",3
"4827f80a",3
"c8302549",3
"47481c7c",1
"909e8dd4",2
"a4a5a978",3
"41e41331",4
"41468a4c",1
"8e5ea0ac",3
"4eec742b",3
"2b69780e",3
"04704db7",3
"25da223d",3
"5359a1ab",0
"61a2abab",1
"4cdc68e0",3
"6f3ac59d",4
"173eb920",1
"113e002f",4
"bd7efc16",4
"d7e383ea",2
"2826bc54",1
"fca43028",3
"ae3327be",3
"a5cc7025",3
"8dd58746",2
"65477fe7",3
"6466bc7b",3
"ea17b0d3",3
"4143f639",3
"4156e92c",3
"43581ef5",2
"aa38e28f",3
"cbe2f4f4",3
"99404743",3
"7ac1267d",3
"63dbe1fd",3
"2b7ea8eb",3
"9df7b18a",3
"21f77874",0
"0b011869",3
"65d4cec3",3
"51171ec3",2
"d3be3cbe",2
"1005c4e6",3
"35bd853b",3
"669134a2",3
"f4ec130a",3
"b1472952",2
"51b1f975",3
"035ff4f3",3
"31ac75b6",3
"469e2874",2
"4bfd3316",3
"96edc52d",3
"1e8ce6cc",1
"7c2c7433",3
"dd02deda",3
"31d0897e",3
"9c7f871d",3
"c1622349",3
"514e72da",0
"052d6778",3
"ba1ba51c",3
"b5fc9175",3
"17176643",3
"bd0a63d9",4
"8f1ddcbe",3
"c6eb5be5",3
"16b7ed42",3
"44a0af1c",1
"ab01462f",3
"03f60e32",1
"383c591b",3
"bb3a9c31",2
"8ae9d167",3
"78bc5b9b",1
"e74ed7d5",3
"332a30b1",3
"52162483",3
"a72a9832",2
"232a60c3",3
"4670610c",3
"0fa53195",3
"7920f264",3
"a754c9f4",0
"fa6bf8d9",3
"e81d5f2a",4
"008287e4",1
"255f8608",1
"a658227a",2
"5910a048",3
"79d1a34c",1
"3b927442",3
"e4437111",4
"fe469427",3
"8f73daae",3
"3d20c133",1
"c1c057ee",1
"c77d7c6a",3
"3efd5085",3
"ef6231bf",1
"8ffb6a12",3
"37f1c724",3
"ddf1d818",1
"1ebe2a6c",1
"51a4ccb7",1
"301f65d6",3
"fd32f5b6",0
"026b66ef",1
"a1687309",3
"b672159a",2
"32cad24f",3
"646e4fe3",3
"1e7413dd",4
"4cf76239",3
"4010e2f2",3
"5e5f4094",3
"39f82c83",1
"3b2c4507",3
"32506ccb",3
"11259db2",3
"ecaef9ac",3
"25ee9f26",3
"b520d2dd",1
"73446242",3
"144684eb",1
"ce07b2b1",2
"f24c8f8e",1
"2d71eb06",3
"7f40029d",3
"3b9dfd20",3
"f6bd37f7",2
"f28f9ccd",3
"89e1de20",3
"eef8844d",3
"31705420",3
"bcaf4373",3
"94295e23",2
"a0edbe1c",2
"658ec1e1",2
"4302ef9b",3
"7e29e9e9",3
"861f4314",3
"7ff46259",3
"3704bfea",3
"7d1b0084",3
"ae12cc10",3
"666efc5c",3
"42b4ded8",2
"806a3de3",1
"53894fd0",2
"c6aff7a0",0
"48f54bbe",3
"7348dca1",3
"b86db3aa",3
"ab20c2f4",1
"ed69ee84",0
"f8d90aa5",3
"9eca2f89",0
"8f2852ca",3
"87fcffde",3
"05237699",3
"ec5157ca",3
"254324ae",3
"e5fed77f",3
"59b97897",1
"dabac149",1
"bdfd4d1d",3
"af7db878",3
"289b230d",1
"3e823c41",1
"405f85ca",3
"b7c2d92a",1
"db604837",1
"f70c9a48",3
"7241d531",3
"c7b01e89",1
"716fbcc6",3
"db07180b",4
"14987410",1
"e349b7ee",2
"0e99af24",3
"4215f21d",3
"b9a076de",1
"863b8554",1
"069cff7b",3
"32ad8b20",1
"db818d96",3
"7f25ba0a",3
"f0fe4378",3
"b4692ec0",3
"4ca92e0d",0
"4f49450e",3
"edc64149",3
"44ff2b9c",2
"26c41e8f",1
"ee16de28",3
"e1d3f5e6",1
"19049826",1
"2d2e4660",3
"3f5b1d4e",3
"07578f08",3
"891e2dc4",3
"d91fb39c",3
"0d011dc9",3
"d40f8689",3
"05aba175",3
"8cbb52bb",0
"06872f0b",1
"2dd86764",3
"c35b0f2a",1
"b32b0278",3
"2cf114c3",1
"20199b25",3
"23e57345",3
"8e17778e",1
"2e1d4f8b",3
"efd1724c",4
"44e90fd0",1
"d2eaf362",3
"59f21f45",3
"163b0479",3
"3a63dc6f",2
"242ffdbc",3
"d0842654",3
"11c52734",3
"126b5096",3
"1ef09e99",1
"ea73b405",3
"534665c6",1
"c00c361f",2
"1f4d42cb",1
"f41562c5",1
"2e2815cc",3
"61f94ac4",1
"2437be17",3
"e6e67552",3
"0924371d",4
"624854f8",2
"4cf47610",1
"9ede5b31",1
"26499400",3
"4eb7ad4b",1
"d34eda90",3
"d7753088",3
"50a27eb3",3
"75e69e27",3
"42db17ef",3
"bbed9a46",3
"91fab4d9",1
"dd9227d8",3
"6e1bb744",1
"41f1cfe7",4
"18c5c414",3
"6ab1d0e0",3
"7e7fb59b",3
"8872b382",3
"573ac30e",3
"09833fa3",3
"637eba0e",3
"0081cd73",1
"198be4d2",0
"1f2e9790",1
"bd76f43a",3
"61a4f6a8",3
"12a31ede",1
"7ccd462e",4
"9912ca47",1
"bcbb0e45",3
"1fa2dd02",3
"a24c0b5f",1
"fc522742",1
"30ae051c",1
"0e77a3a8",1
"c0b97cb5",3
"a109ca91",3
"cbf7f92f",3
"07ad7c88",3
"e63f20de",3
"3ed24bd9",3
"03a0d815",3
"067f8d78",2
"935c2216",0
"003bdb4d",3
"b6d25ad8",3
"99094988",3
"9b350bb5",1
"0ee8ea57",2
"fd47e122",3
"b056beb4",3
"c796ca71",1
"bd7ad8e4",3
"33908ac1",3
"dce54bc5",3
"6fdb359c",3
"f0d8f2c9",3
"333cf59f",3
"7b8c6a9c",1
"9a3bf16a",3
"906398e6",3
"263ae8f4",2
"f58af259",3
"338acaf4",1
"4659ec4e",1
"a219ce6e",1
"947db7a8",3
"58b2a340",2
"5ae5c637",3
"f36cc9d0",3
"df083e55",3
"5fc8f284",1
"7fcb3a5a",4
"cf6890f6",2
"9b0ba467",4
"2dc3d9fe",1
"3df48a19",3
"ea49247e",3
"4ddbaa31",1
"e5e05b1e",2
"f8feb80a",3
"7303b05e",1
"8bc18fb6",1
"7db02fc7",3
"6357ded2",1
"28dc4e01",3
"f9e32f82",3
"c38e5420",3
"afb9b780",3
"36cb24cc",1
"d80d8a2e",3
"696b28d6",3
"e69c7c6c",4
"e47e8859",3
"7a570d4b",4
"aa967068",3
"c213125f",3
"780b8783",1
"a5100084",3
"1fea4416",2
"fcb50e07",2
"1d3b8a8b",1
"1f5481f1",3
"dbd94f59",3
"11dfd869",3
"2208c6b0",3
"5adc0739",1
"b5e2c66a",4
"eca94a57",3
"b2b1ce3d",3
"f72c3fde",3
"37720542",3
"8e316a06",1
"b42ba26c",1
"a6787c12",3
"94aae70e",1
"183f513a",3
"f6d8a2ec",1
"5171293a",1
"d70bf233",3
"16d8a2d0",3
"24e198a5",3
"42e51faf",4
"e040f320",3
"3d7bf13e",3
"53310f1e",3
"437ea53f",2
"4ffbec93",1
"6c184f18",3
"b41101a7",3
"c8e25442",3
"f745b81a",3
"273aa55c",1
"74be94c1",1
"2fb7b632",1
"9e56d3d8",3
"abfbe712",3
"30d89edd",3
"037f3cec",3
"152f099c",4
"935d7b24",3
"5bc3ffb8",1
"e2dd1147",3
"d9e1ece2",1
"92da96b7",3
"a04e837d",3
"2bc4023b",1
"eaecd9fa",3
"e906fc0b",3
"d0f70c2c",3
"d8a523b3",3
"fea217f5",0
"522d3e8e",3
"4cc3dd62",3
"9388007b",1
"ab3130ae",3
"a44d08bd",4
"c85570bb",3
"e8dd72f6",3
"b911054a",3
"9d8d7621",3
"49142032",3
"02285678",1
"b72dfa53",4
"6b8bda4f",1
"af1cda53",3
"e4845a0a",2
"3845c3c8",3
"68222cd7",3
"dad5c91e",3
"f7ed805b",3
"bd72c700",3
"c413bf60",3
"b9643464",3
"219007c6",0
"9869229b",3
"0765990d",3
"fe595af6",3
"f854b483",2
"993f68a9",1
"2ce5fecf",3
"5a234e9d",3
"5c1c904b",3
"8af54ae9",1
"dc28a01f",3
"4fc484ad",3
"8eec082d",3
"b759973a",1
"628fdc82",0
"1b2414b3",1
"9481c227",3
"95b3557d",3
"44cb9d29",3
"fc22485a",1
"2211fcd8",3
"5098ea35",3
"a26dcd50",2
"dcf4e626",1
"a0ccd061",3
"3605b0b3",3
"1e29931e",3
"4601d782",1
"bc28100a",3
"ddccbcf1",3
"2f729bc3",3
"28b8c641",3
"13807d38",3
"c8be920e",3
"32c24586",1
"214c95b5",3
"69480dca",3
"bac3cd98",3
"7312abb3",3
"e7830e6f",3
"e6a59e5d",2
"fdc3b9bf",3
"1319ca13",0
"cb1f7fee",3
"6f4b0b02",3
"45717ace",2
"c4efe914",3
"e1f3a145",1
"b98d98ad",1
"713228d8",3
"6eb7e207",3
"a86e3e17",1
"c3d99dd8",3
"db298dab",1
"f95385c8",3
"9eaa548d",3
"49e635a1",3
"e2495879",3
"ed4a4293",4
"905c88c0",2
"0ae6e81d",3
"3941361e",3
"0f4603d4",3
"94d3dc43",0
"aa5a28ef",1
"a667213a",4
"1b58fdc3",3
"89519a17",1
"b2a13eb2",3
"28fe7d08",3
"b3da30a5",4
"29b111d1",3
"0d108f2b",1
"3a9cb434",3
"f56f6647",3
"eb267b7b",3
"2a5a09dd",3
"746b99f3",4
"9f6bb1b8",3
"80e8d6bf",3
"c2a4c7a2",1
"71e03b8e",3
"de71dd6b",1
"0f1f714b",2
"f052903c",3
"3de3f8b8",3
"58cdcc02",3
"2235acad",1
"00754f5e",1
"f9ba48a1",3
"69a4a915",3
"5a783014",1
"d7c3a489",3
"38a3a46e",3
"c9750ea8",3
"2fa6405e",3
"85981c7b",1
"ad1050e2",3
"741dacac",1
"5ee07071",3
"4b98b3ed",3
"960753ba",3
"62fbc713",3
"38ed5efa",3
"71d40a41",3
"70a924cf",3
"a620db0e",2
"195dafaf",3
"33acf4d4",3
"1dc88c0a",2
"9bc4698f",2
"788f9a07",0
"ffed3d0e",3
"a635706d",4
"fa89568d",1
"dbcd142e",3
"7b10cf6d",3
"f47685ac",3
"ba39dc10",3
"9acc24bf",3
"19e355cc",3
"375956a8",3
"91b0742f",3
"9f31c8d8",3
"8566e9ea",0
"192d8d8f",1
"09793121",3
"b03e27de",3
"9acf8112",3
"646d157f",3
"cc52075c",1
"2d0c76f2",3
"61b17122",2
"80c3a076",3
"44699b60",3
"46bcfb37",1
"73222dae",3
"4811aa49",3
"22bcabcd",0
"94b60605",3
"24d75a1e",3
"640b3d64",3
"a8ab701a",1
"5ee3c896",4
"4a314ba6",1
"fad0f24b",3
"75602a23",3
"d0b81a97",3
"926ca632",4
"253db638",3
"545c1ccd",4
"176c52e0",3
"7bbddd23",3
"30e2f22f",3
"fbdc5e37",3
"0d832977",1
"8010c615",3
"643ced2f",3
"b2e3814a",1
"fc0a70f9",2
"7b2f335b",3
"0f0d02e6",4
"982b2cc0",3
"bc33d673",3
"5304d498",3
"2cdeafd3",1
"eaed6328",3
"bf9539f0",3
"add046f4",3
"b762f3a7",1
"bb734e0d",1
"b34a0d69",4
"d0c95e38",1
"08d6fdf9",3
"28afff93",3
"0d859602",1
"0eca7ed3",3
