,person,has_converted_before,most_viewed_sku,most_viewed_color_Preto,most_viewed_color_Branco,most_viewed_color_Dourado,region_brasil_Sao Paulo,region_brasil_Unknown,region_brasil_Minas Gerais
14813,97c6781a,0.0,7070.0,0,0,1,0,0,0
14814,09e2bd1a,0.0,2843.0,0,0,0,0,0,1
14815,0b704cee,0.0,2841.0,0,0,1,0,0,0
14816,00408349,0.0,6706.0,0,1,0,0,0,1
14817,b5a2efc5,0.0,2830.0,0,0,0,0,0,1
14818,53a7b160,0.0,0.0,0,0,0,1,0,0
14819,49169006,0.0,13179.0,1,0,0,0,0,0
14820,d88d3879,0.0,6001.0,0,0,1,0,1,0
14821,03b7f931,0.0,12521.0,0,0,0,1,0,0
14822,b80093ef,0.0,6411.0,0,0,1,0,0,1
14823,d666d0c5,0.0,3287.0,1,0,0,0,0,0
14824,860957d9,0.0,1581.0,0,0,0,1,0,0
14825,ff65bf07,0.0,2831.0,0,0,1,0,0,0
14826,f2008ded,0.0,9930.0,0,0,0,0,0,0
14827,0e6852fb,0.0,0.0,0,0,0,0,0,0
14828,d94ea08c,0.0,6342.0,1,0,0,0,0,0
14829,7bc55b8e,0.0,10322.0,0,0,0,1,0,0
14830,cdfd9ac3,0.0,2702.0,1,0,0,1,0,0
14831,403e7799,0.0,977.0,1,0,0,0,0,0
14832,197cc246,0.0,6023.0,0,0,1,0,0,0
14833,e9ce28b2,0.0,2740.0,1,0,0,0,0,0
14834,7e8a7b51,0.0,9413.0,0,0,1,0,0,0
14835,cf1f1f0c,0.0,2682.0,0,1,0,0,0,0
14836,e25bc100,0.0,10014.0,0,0,0,0,1,0
14837,b5b3a1f1,0.0,0.0,0,0,0,1,0,0
14838,9f7e6768,0.0,6371.0,0,0,1,0,0,0
14839,8a2b6894,0.0,6412.0,0,0,1,0,0,0
14840,85ccb743,0.0,11358.0,0,0,0,0,0,0
14841,2cab68af,0.0,2710.0,0,1,0,0,0,0
14842,cf8aa505,0.0,12548.0,0,0,0,1,0,0
14843,58f5cb71,0.0,122.0,0,1,0,0,0,0
14844,51626721,0.0,6412.0,0,0,1,1,0,0
14845,6d7f483a,0.0,8203.0,0,0,0,0,0,0
14846,3640ffeb,0.0,12242.0,0,0,1,0,0,0
14847,264fc8a9,0.0,5904.0,0,0,0,1,0,0
14848,1f3f33d8,0.0,5907.0,1,0,0,1,0,0
14849,da939cb2,0.0,6023.0,0,0,1,0,1,0
14850,640bf5a3,0.0,8513.0,1,0,0,0,0,0
14851,80a121e6,0.0,6356.0,1,0,0,0,0,0
14852,8047a780,0.0,6314.0,1,0,0,0,0,1
14853,f90f0938,0.0,311.0,0,0,1,1,0,0
14854,e4abfc32,0.0,8498.0,0,0,0,0,0,0
14855,a4bc73b0,0.0,8105.0,0,1,0,1,0,0
14856,5d7c9686,0.0,8443.0,1,0,0,0,1,0
14857,57ae3cb3,0.0,6001.0,0,0,0,0,1,0
14858,2f509d2b,0.0,10086.0,0,0,0,0,1,0
14859,39e0babe,0.0,13460.0,0,0,0,0,0,0
14860,7bb09fa6,0.0,2710.0,0,1,0,1,0,0
14861,19ca7061,0.0,6412.0,0,0,1,0,0,0
14862,3f327c8b,0.0,1317.0,0,0,1,0,0,0
14863,015fb139,0.0,6371.0,0,0,1,0,1,0
14864,6ff5dc71,0.0,3169.0,1,0,0,0,0,0
14865,51d66340,0.0,11093.0,0,0,0,0,1,0
14866,8553402d,0.0,6371.0,0,0,1,1,0,0
14867,d8d32a19,0.0,2709.0,1,0,0,0,0,0
14868,18afeaf8,0.0,8469.0,0,0,0,0,0,0
14869,1223e7d3,0.0,3335.0,0,0,1,0,0,0
14870,fedb5847,0.0,2750.0,0,0,0,0,1,0
14871,eb9074bd,0.0,2893.0,0,0,1,0,0,0
14872,c00a5ccf,0.0,9930.0,0,0,0,0,0,0
14873,8c0c6c22,0.0,10435.0,1,0,0,0,1,0
14874,9c754a51,0.0,2831.0,0,0,1,0,0,1
14875,f468a102,0.0,6343.0,0,1,0,0,1,0
14876,e57f9cf1,0.0,5904.0,0,0,0,1,0,0
14877,7dd95f0f,0.0,6011.0,0,0,0,0,0,0
14878,e6fb07d3,0.0,6371.0,0,0,1,0,0,0
14879,17c136c4,0.0,6833.0,0,0,1,0,0,0
14880,f8b2fdad,0.0,6972.0,0,0,1,0,1,0
14881,cac6fb67,0.0,10350.0,1,0,0,0,0,0
14882,426af23c,0.0,12759.0,1,0,0,0,0,0
14883,59c318bd,0.0,9329.0,1,0,0,1,0,0
14884,5ac2776f,0.0,10155.0,0,0,1,0,0,1
14885,c7c91b8c,0.0,12242.0,0,0,1,1,0,0
14886,4504577a,0.0,8952.0,0,0,1,1,0,0
14887,4d8dc829,0.0,6357.0,1,0,0,0,0,1
14888,499c7a52,0.0,7127.0,0,0,1,0,0,0
14889,2a458cbc,0.0,816.0,1,0,0,0,0,0
14890,295dad52,0.0,10448.0,1,0,0,1,0,0
14891,3c6b41ed,0.0,2720.0,1,0,0,0,0,0
14892,36caf433,0.0,9342.0,0,1,0,0,0,0
14893,5f690282,0.0,8952.0,0,0,1,0,0,1
14894,871651af,0.0,2833.0,0,0,0,0,0,0
14895,20e9ac52,0.0,6931.0,0,0,0,0,0,0
14896,66c46169,0.0,7041.0,0,0,0,1,0,0
14897,6ccaf293,0.0,15850.0,0,0,1,0,0,0
14898,82aac7c3,0.0,12759.0,1,0,0,1,0,0
14899,3a03a0eb,0.0,2829.0,0,0,0,1,0,0
14900,574ba252,0.0,9398.0,0,0,1,0,0,1
14901,8689303f,0.0,2840.0,0,0,0,0,1,0
14902,cb265e89,0.0,7253.0,0,0,1,0,0,0
14903,f7368e1b,0.0,12744.0,0,0,1,0,0,0
14904,8f7339b7,0.0,12536.0,1,0,0,0,0,0
14905,f5b8c269,0.0,6023.0,0,0,1,0,0,0
14906,88960d21,0.0,8189.0,0,0,0,1,0,0
14907,c5b89e96,0.0,2843.0,0,0,1,1,0,0
14908,49179d29,0.0,4560.0,0,1,0,0,0,0
14909,1865157c,0.0,10114.0,0,0,1,0,0,0
14910,1dae1e78,0.0,9930.0,0,0,1,1,0,0
14911,855146eb,0.0,9414.0,0,0,1,0,0,0
14912,25290359,0.0,7043.0,0,0,0,0,0,0
14913,b044413f,0.0,12744.0,0,0,0,1,0,0
14914,56c5408b,0.0,12521.0,0,0,0,0,0,0
14915,ebc71f21,0.0,6581.0,0,0,0,0,0,0
14916,29b2125b,0.0,9930.0,1,0,0,1,0,0
14917,7de7797e,0.0,9986.0,0,0,1,0,0,0
14918,9cfd8c1b,0.0,12534.0,0,0,0,0,0,0
14919,1fb641f3,0.0,6342.0,0,1,0,0,0,0
14920,82c7e503,0.0,6595.0,0,1,0,0,0,1
14921,e8b28fcc,0.0,235.0,0,0,0,0,0,0
14922,b3443fd7,0.0,2832.0,0,0,0,0,0,1
14923,b6a4e02b,0.0,3371.0,0,0,1,1,0,0
14924,b5122e3a,0.0,12730.0,1,0,0,0,0,0
14925,49590131,0.0,6931.0,0,0,0,0,1,0
14926,45bdbf87,0.0,12759.0,1,0,0,0,0,0
14927,108a4ffa,0.0,6023.0,0,0,1,0,0,0
14928,2f59b377,0.0,0.0,0,0,0,0,1,0
14929,35d34da5,0.0,10154.0,0,0,0,0,0,0
14930,4f3c253e,0.0,0.0,0,0,0,0,0,0
14931,5aa9023e,0.0,10883.0,1,0,0,0,0,0
14932,2e710c89,0.0,10154.0,0,0,0,1,0,0
14933,32362c8a,0.0,7098.0,0,0,0,0,0,0
14934,9d822aa9,0.0,8443.0,0,0,0,1,0,0
14935,fd0c46ae,0.0,3204.0,1,0,0,1,0,0
14936,31b9daff,0.0,1325.0,0,0,0,0,0,0
14937,08463d5b,0.0,2812.0,0,1,0,0,0,0
14938,a62836b7,0.0,8189.0,0,0,0,1,0,0
14939,d40b7b6a,0.0,7183.0,0,0,1,0,0,0
14940,dcd57c8d,0.0,7153.0,0,0,0,1,0,0
14941,93221f6a,0.0,0.0,0,0,0,0,0,1
14942,4682f93c,0.0,2839.0,0,0,0,1,0,0
14943,d0b6d842,0.0,10086.0,0,0,0,0,1,0
14944,4221110b,0.0,5907.0,1,0,0,1,0,0
14945,d308efab,0.0,7029.0,0,0,0,0,0,0
14946,2d2ef05e,0.0,2831.0,0,0,1,0,0,0
14947,356752ee,0.0,6356.0,1,0,0,0,0,0
14948,34e8321f,0.0,8443.0,1,0,0,0,0,0
14949,88192af5,0.0,8233.0,0,0,1,0,1,0
14950,52a91b04,0.0,9946.0,0,0,0,1,0,0
14951,45b2c534,0.0,8485.0,0,0,1,0,0,0
14952,02fb0bea,0.0,8245.0,0,0,0,1,0,0
14953,4d0c7e13,0.0,9358.0,1,0,0,0,0,0
14954,fef41713,0.0,9946.0,0,0,0,0,0,0
14955,49642018,0.0,8471.0,0,0,0,0,1,0
14956,f1b622af,0.0,12772.0,1,0,0,0,0,0
14957,746b7c16,0.0,12744.0,1,0,0,0,0,0
14958,5baca89d,0.0,8441.0,1,0,0,0,0,0
14959,660f419a,0.0,10253.0,0,0,1,0,0,0
14960,d4ce8fbb,0.0,6901.0,0,0,1,0,0,1
14961,9d25b9b6,0.0,2927.0,1,0,0,1,0,0
14962,dcabb48b,0.0,9972.0,0,0,1,0,0,0
14963,29a44cd6,0.0,8952.0,0,0,1,1,0,0
14964,fb90fb18,0.0,10350.0,1,0,0,0,0,0
14965,eb473143,0.0,332.0,1,0,0,0,0,0
14966,dfbe2943,0.0,6873.0,0,0,0,1,0,0
14967,fb2c6a5b,0.0,4559.0,1,0,0,0,0,0
14968,4e2451b7,0.0,15354.0,0,1,0,0,1,0
14969,c27912c2,0.0,2832.0,0,0,0,0,1,0
14970,ad861e44,0.0,9344.0,1,0,0,0,0,0
14971,e21448e9,0.0,2766.0,1,0,0,0,0,0
14972,dcf2fac5,0.0,311.0,0,0,1,0,1,0
14973,c5cbc7bd,0.0,3287.0,1,0,0,0,0,0
14974,03eb4dd6,0.0,3371.0,0,0,1,0,1,0
14975,cee383d4,0.0,8443.0,1,0,0,0,0,0
14976,5fae9926,0.0,4559.0,0,1,0,0,0,0
14977,3fa29e66,0.0,2679.0,1,0,0,0,1,0
14978,744dc014,0.0,0.0,0,0,0,1,0,0
14979,d8147077,0.0,8134.0,0,1,0,0,0,0
14980,c8017cd2,0.0,3659.0,0,0,1,1,0,0
14981,b46c46cd,0.0,10350.0,1,0,0,0,0,0
14982,6a5c89a0,0.0,12759.0,1,0,0,0,0,0
14983,8737662e,0.0,8527.0,1,0,0,1,0,0
14984,95c9e6dd,0.0,9286.0,0,1,0,1,0,0
14985,da7f8557,0.0,8443.0,1,0,0,1,0,0
14986,d5fec052,0.0,12254.0,0,1,0,0,0,1
14987,e663e380,0.0,2834.0,0,0,1,1,0,0
14988,fcdb0b35,0.0,10840.0,1,0,0,0,0,0
14989,1427c16a,0.0,8485.0,1,0,0,0,0,0
14990,19be375f,0.0,8609.0,1,0,0,0,0,1
14991,ae18850f,0.0,8245.0,0,0,0,0,0,0
14992,010200b5,0.0,9286.0,0,0,1,0,0,0
14993,0121c41e,0.0,7967.0,1,0,0,0,0,0
14994,3231a352,0.0,2695.0,0,0,1,1,0,0
14995,11b3a3b1,0.0,12788.0,0,0,0,1,0,0
14996,df0f5afd,0.0,9972.0,0,0,0,0,0,0
14997,b4622c23,0.0,6917.0,0,0,0,1,0,0
14998,2a53a44f,0.0,8498.0,0,0,0,1,0,0
14999,5ed07ddb,0.0,13194.0,1,0,0,1,0,0
15000,607e946b,0.0,6999.0,0,0,0,0,0,0
15001,84ace858,0.0,4559.0,1,0,0,0,0,0
15002,0aeb596a,0.0,11709.0,0,0,1,1,0,0
15003,6af46224,0.0,15383.0,1,0,0,1,0,0
15004,dee89268,0.0,5459.0,1,0,0,0,0,0
15005,f982f95b,0.0,8471.0,1,0,0,1,0,0
15006,d816466e,0.0,12759.0,1,0,0,0,0,0
15007,e4290667,0.0,6413.0,0,0,1,0,0,0
15008,28ddda17,0.0,2699.0,0,0,1,0,1,0
15009,f1b8da20,0.0,290.0,0,0,1,0,0,0
15010,d6ccfb78,0.0,8609.0,1,0,0,0,1,0
15011,642a0a59,0.0,8245.0,0,0,0,0,0,0
15012,2f16dbe3,0.0,7966.0,1,0,0,0,0,0
15013,501915a5,0.0,10434.0,1,0,0,0,1,0
15014,dd1f400a,0.0,6595.0,0,1,0,0,0,0
15015,cbfa6dc3,0.0,6566.0,1,0,0,1,0,0
15016,6f330740,0.0,10435.0,1,0,0,0,0,0
15017,347f0cfc,0.0,12536.0,0,0,0,1,0,0
15018,1c16872e,0.0,2695.0,0,0,1,0,0,0
15019,ace4c3c9,0.0,3371.0,0,0,1,0,1,0
15020,af364295,0.0,171.0,0,1,0,0,0,0
15021,355ae501,0.0,6357.0,1,0,0,0,0,0
15022,b9313f83,0.0,10896.0,0,0,1,0,0,0
15023,833549e9,0.0,9104.0,1,0,0,0,0,0
15024,3f565936,0.0,332.0,0,0,1,0,0,0
15025,de2a983c,0.0,2831.0,0,0,1,0,0,0
15026,0d0c5ccd,0.0,8511.0,1,0,0,0,0,1
15027,4a85cf9f,0.0,6371.0,0,0,1,0,0,0
15028,94492173,0.0,6357.0,1,0,0,0,0,1
15029,29b45f60,0.0,2702.0,1,0,0,0,0,0
15030,f6691759,0.0,15338.0,0,0,1,1,0,0
15031,dd769f5d,0.0,10407.0,0,0,1,0,1,0
15032,b6e5909a,0.0,6580.0,0,0,0,0,0,0
15033,aae7e990,0.0,10393.0,1,0,0,0,0,0
15034,65e3cc5f,0.0,7127.0,0,0,1,1,0,0
15035,5cc68215,0.0,2680.0,0,1,0,1,0,0
15036,47562eef,0.0,6343.0,0,1,0,0,1,0
15037,61630ff6,0.0,6567.0,0,0,0,0,0,0
15038,269aaa26,0.0,9988.0,0,0,1,0,1,0
15039,654d0546,0.0,2766.0,1,0,0,1,0,0
15040,71157d50,0.0,6903.0,0,0,1,0,0,0
15041,b0cb8ace,0.0,7321.0,1,0,0,0,0,0
15042,79843b1b,0.0,7827.0,1,0,0,1,0,0
15043,a0e2a168,0.0,10324.0,0,0,0,0,0,0
15044,aac1b3a4,0.0,7967.0,1,0,0,1,0,0
15045,12d1fef2,0.0,8952.0,0,0,1,0,0,0
15046,7075177f,0.0,11709.0,0,0,0,0,0,0
15047,5dacaeda,0.0,4585.0,0,0,1,0,0,1
15048,559ea44c,0.0,2839.0,0,0,0,0,1,0
15049,bbca411c,0.0,325.0,0,0,0,0,0,0
15050,e83fd82d,0.0,2829.0,0,0,0,0,0,0
15051,137556ca,0.0,12760.0,1,0,0,0,0,0
15052,d443de45,0.0,6023.0,0,1,0,1,0,0
15053,108c813b,0.0,6371.0,0,0,1,0,0,0
15054,98240aed,0.0,2832.0,0,0,0,1,0,0
15055,fba9ef1c,0.0,0.0,0,0,0,0,1,0
15056,2cce0cc0,0.0,7084.0,0,0,0,1,0,0
15057,0b4e4515,0.0,3287.0,1,0,0,0,1,0
15058,4a26e8ad,0.0,6931.0,0,0,1,0,0,0
15059,b77b69c6,0.0,12548.0,0,0,0,0,1,0
15060,787b98dc,0.0,6011.0,0,0,0,0,0,0
15061,c45cfcbf,0.0,2703.0,0,1,0,0,1,0
15062,8d3c9977,0.0,9945.0,0,0,0,0,0,0
15063,44467e32,0.0,6371.0,1,0,0,1,0,0
15064,114c595e,0.0,13192.0,1,0,0,1,0,0
15065,1f67ec9d,0.0,5907.0,0,0,0,0,0,0
15066,c7a69a40,0.0,3371.0,0,0,1,0,0,0
15067,3548ee41,0.0,2832.0,0,0,0,1,0,0
15068,34d751d1,0.0,3299.0,0,0,1,1,0,0
15069,b1b50233,0.0,3371.0,0,0,1,0,0,0
15070,407d0bdd,0.0,12758.0,1,0,0,1,0,0
15071,a143ba5b,0.0,2710.0,0,1,0,0,0,0
15072,6aaa8d34,0.0,2833.0,0,0,0,0,1,0
15073,e6c8c700,0.0,8441.0,0,0,0,1,0,0
15074,5e7d9f76,0.0,8471.0,0,0,0,0,0,0
15075,be0ad131,0.0,1309.0,0,0,0,0,0,0
15076,f422bdec,0.0,1381.0,0,0,0,1,0,0
15077,451f8da9,0.0,9945.0,0,0,0,1,0,0
15078,244ad9ef,0.0,3647.0,0,1,0,0,0,1
15079,e0592274,0.0,12744.0,0,0,0,0,0,0
15080,3cbf1ce4,0.0,6833.0,0,0,0,1,0,0
15081,0983c897,0.0,6915.0,0,0,0,0,1,0
15082,da904ccf,0.0,6371.0,0,0,1,1,0,0
15083,05415a64,0.0,6023.0,0,0,0,0,0,0
15084,50276e6e,0.0,7041.0,0,0,0,1,0,0
15085,b393959a,0.0,12758.0,1,0,0,0,1,0
15086,3263ebea,0.0,13864.0,1,0,0,0,0,0
15087,bb10940c,0.0,6413.0,0,0,1,0,1,0
15088,eece23f4,0.0,12534.0,0,0,0,0,0,0
15089,b8a20de1,0.0,8260.0,0,0,0,0,0,0
15090,88260b16,0.0,8555.0,1,0,0,1,0,0
15091,985ee5a2,0.0,3036.0,1,0,0,0,0,0
15092,bbb0bcc2,0.0,11470.0,0,1,0,0,1,0
15093,aac2e8ba,0.0,13179.0,1,0,0,0,1,0
15094,882115c5,0.0,2829.0,0,0,0,1,0,0
15095,3347fd67,0.0,14296.0,0,0,0,0,1,0
15096,ff179435,0.0,6916.0,0,0,0,0,1,0
15097,2c95458f,0.0,8204.0,0,0,0,0,0,0
15098,96586ae1,0.0,10855.0,0,0,1,0,0,0
15099,ee1b249c,0.0,7097.0,0,0,0,0,0,1
15100,dda45295,0.0,2831.0,0,0,1,0,0,0
15101,97c3e3d9,0.0,12730.0,0,0,1,1,0,0
15102,71e3e518,0.0,0.0,0,0,0,0,0,0
15103,6b5384df,0.0,3373.0,0,0,1,1,0,0
15104,e2a48942,0.0,2831.0,0,0,1,0,0,0
15105,6a270596,0.0,12604.0,0,0,0,0,0,1
15106,2f0d27b2,0.0,12619.0,1,0,0,1,0,0
15107,5b54501a,0.0,480.0,1,0,0,0,1,0
15108,4e927af7,0.0,171.0,1,0,0,0,0,0
15109,f648df4e,0.0,9358.0,0,0,0,0,0,0
15110,dc820947,0.0,3371.0,0,0,1,0,0,0
15111,06d1d6c5,0.0,9272.0,1,0,0,0,1,0
15112,7cd7c31f,0.0,1317.0,0,0,1,0,1,0
15113,255a518c,0.0,6023.0,1,0,0,0,1,0
15114,1e31354b,0.0,10322.0,0,0,0,0,0,0
15115,d61f5d4d,0.0,10434.0,0,1,0,0,1,0
15116,d7443aa4,0.0,2832.0,0,0,0,0,0,0
15117,920b4ac0,0.0,10924.0,0,0,1,0,0,0
15118,307e68b6,0.0,8441.0,1,0,0,0,0,0
15119,50b6e959,0.0,8964.0,0,0,0,0,1,0
15120,e0e41799,0.0,4559.0,0,1,0,0,0,0
15121,c765c2d6,0.0,8485.0,1,0,0,1,0,0
15122,ae2136c0,0.0,5907.0,0,0,0,1,0,0
15123,aeae2710,0.0,10434.0,1,0,0,0,0,0
15124,dda441b9,0.0,8205.0,0,0,0,0,1,0
15125,b49b4abe,0.0,10464.0,1,0,0,0,0,0
15126,75561204,0.0,8513.0,1,0,0,1,0,0
15127,4acd1739,0.0,8611.0,1,0,0,0,1,0
15128,0527b5ae,0.0,1438.0,0,0,1,1,0,0
15129,4f60ad17,0.0,6902.0,0,0,1,0,1,0
15130,3e86efa9,0.0,723.0,0,1,0,0,0,1
15131,4c39b98f,0.0,7715.0,1,0,0,0,1,0
15132,cbe9eb16,0.0,6412.0,0,0,1,0,0,0
15133,02452978,0.0,9288.0,0,0,1,0,0,0
15134,ea8492e2,0.0,10393.0,0,1,0,0,0,0
15135,4953c154,0.0,10238.0,0,0,1,1,0,0
15136,e72a92f7,0.0,12114.0,1,0,0,0,0,0
15137,18923633,0.0,723.0,1,0,0,0,0,1
15138,6e847663,0.0,6369.0,0,0,1,0,0,0
15139,4ad092b1,0.0,9945.0,0,0,0,1,0,0
15140,3df33291,0.0,1334.0,0,0,0,1,0,0
15141,18804670,0.0,10477.0,1,0,0,1,0,0
15142,a915c893,0.0,7253.0,0,0,1,0,0,0
15143,520a4f00,0.0,332.0,0,0,1,0,0,1
15144,85a0e760,0.0,2766.0,1,0,0,1,0,0
15145,f067e137,0.0,12744.0,0,0,0,0,0,0
15146,7996c06e,0.0,2963.0,1,0,0,0,1,0
15147,b82ba075,0.0,8316.0,1,0,0,0,0,0
15148,7af16472,0.0,8555.0,0,0,1,0,1,0
15149,3db168b2,0.0,6369.0,0,0,1,0,0,0
15150,9df1e6aa,0.0,10296.0,0,0,0,0,0,0
15151,b8ab4512,0.0,5279.0,1,0,0,1,0,0
15152,84c993c0,0.0,13248.0,1,0,0,0,0,0
15153,38fc715f,0.0,11920.0,0,0,0,0,0,0
15154,e0a72b49,0.0,7083.0,0,0,0,0,0,0
15155,1428939e,0.0,4621.0,0,0,1,0,1,0
15156,9b4496ec,0.0,6873.0,0,0,0,1,0,0
15157,8c163794,0.0,10156.0,0,0,0,0,0,0
15158,b3bb179a,0.0,12536.0,0,0,0,0,1,0
15159,2f41a167,0.0,6412.0,0,0,1,1,0,0
15160,e9e0642a,0.0,10154.0,0,0,0,1,0,0
15161,9a8ad19c,0.0,8189.0,0,0,0,0,0,0
15162,bf06445b,0.0,7239.0,1,0,0,0,0,0
15163,0d531147,0.0,10898.0,0,0,1,0,0,0
15164,44806f6e,0.0,3323.0,1,0,0,0,1,0
15165,578976db,0.0,6370.0,0,0,1,0,1,0
15166,9e1586d5,0.0,192.0,0,1,0,1,0,0
15167,5c5ecbed,0.0,10350.0,1,0,0,0,1,0
15168,db4ff618,0.0,8485.0,0,0,1,1,0,0
15169,0cab657b,0.0,3371.0,0,0,1,0,0,0
15170,23a07664,0.0,2711.0,1,0,0,0,0,0
15171,3b9a0429,0.0,220.0,0,0,0,0,0,0
15172,a83936ef,0.0,332.0,0,0,1,0,1,0
15173,a2b41f02,0.0,6874.0,0,0,1,0,0,0
15174,4078bfc9,0.0,7083.0,0,0,0,0,0,0
15175,67418188,0.0,10225.0,0,0,0,0,0,0
15176,3cf62767,0.0,2831.0,0,0,1,0,0,0
15177,fda58186,0.0,2710.0,0,1,0,0,0,0
15178,e5a9d6c4,0.0,12661.0,1,0,0,1,0,0
15179,4a915ec2,0.0,8539.0,0,0,1,0,0,0
15180,a60e51fc,0.0,9946.0,0,0,0,0,0,0
15181,a8add4e4,0.0,8485.0,0,0,1,0,0,1
15182,85e24556,0.0,15368.0,0,0,1,0,0,0
15183,ff778527,0.0,12522.0,0,0,0,0,0,1
15184,436cd888,0.0,6253.0,0,0,0,0,0,0
15185,b4978094,0.0,3371.0,0,0,1,0,0,0
15186,5d25b1bc,0.0,2716.0,1,0,0,0,0,0
15187,1fb6673d,0.0,10142.0,0,0,0,1,0,0
15188,047525d7,0.0,7013.0,0,0,1,1,0,0
15189,2e0cff57,0.0,2830.0,0,0,0,1,0,0
15190,0c0c0d53,0.0,290.0,0,0,1,0,0,1
15191,02f5c581,0.0,8470.0,0,0,0,0,0,1
15192,a1934434,0.0,3372.0,1,0,0,1,0,0
15193,e239d6e0,0.0,13192.0,1,0,0,0,0,1
15194,c5a73e32,0.0,10350.0,1,0,0,0,1,0
15195,d4528e8f,0.0,9118.0,0,0,0,0,1,0
15196,8ed7b595,0.0,3181.0,1,0,0,0,0,0
15197,aa52a0bc,0.0,6315.0,1,0,0,0,1,0
15198,9a826675,0.0,6002.0,0,0,1,0,0,1
15199,f5fbfd9e,0.0,7965.0,1,0,0,0,0,0
15200,2d123023,0.0,9356.0,0,0,0,0,0,0
15201,94d2e935,0.0,10155.0,0,0,0,0,0,0
15202,19b9019c,0.0,6011.0,0,0,0,1,0,0
15203,a103c5e5,0.0,10938.0,1,0,0,1,0,0
15204,60ec09a0,0.0,2694.0,0,0,0,1,0,0
15205,de81b6d6,0.0,12506.0,0,0,0,1,0,0
15206,d1b5b5be,0.0,1334.0,0,0,0,0,0,1
15207,cca12970,0.0,7393.0,0,0,1,1,0,0
15208,98eccab0,0.0,2817.0,0,0,0,1,0,0
15209,4b5c88b5,0.0,10323.0,0,0,1,0,1,0
15210,d29577bf,0.0,1318.0,0,0,1,0,0,0
15211,8fcdb92c,0.0,6580.0,0,0,0,0,0,0
15212,6cabcd47,0.0,10322.0,0,0,0,0,0,0
15213,7899b914,0.0,3324.0,0,0,1,0,0,0
15214,ce64e676,0.0,1637.0,1,0,0,1,0,0
15215,f4893b36,0.0,9946.0,0,0,0,0,0,0
15216,5570edc0,0.0,5907.0,0,0,0,0,0,0
15217,de5d49b9,0.0,2720.0,1,0,0,0,0,1
15218,7d087908,0.0,8415.0,0,0,0,0,0,0
15219,de2a0ede,0.0,6023.0,0,0,1,0,0,0
15220,926f502b,0.0,9300.0,1,0,0,0,1,0
15221,544252a3,0.0,6342.0,0,1,0,1,0,0
15222,1b82f90b,0.0,290.0,0,0,1,0,0,1
15223,e9f07d1a,0.0,10868.0,1,0,0,0,1,0
15224,48128d43,0.0,10324.0,0,0,0,0,0,0
15225,7c58940c,0.0,2839.0,0,0,0,0,0,0
15226,13a3a89b,0.0,4559.0,0,1,0,0,0,0
15227,091f6ce7,0.0,9412.0,0,0,1,0,1,0
15228,f862bd3c,0.0,2751.0,1,0,0,0,0,0
15229,e0d1ca81,0.0,12534.0,0,0,1,1,0,0
15230,8d3db551,0.0,12746.0,0,0,0,0,0,0
15231,92fff76d,0.0,2830.0,0,0,1,0,0,0
15232,dc113f57,0.0,12758.0,1,0,0,1,0,0
15233,00f1575c,0.0,2835.0,0,0,0,1,0,0
15234,93ab4f96,0.0,10939.0,1,0,0,0,0,0
15235,bd525442,0.0,15368.0,0,0,1,0,0,0
15236,b38f0c83,0.0,6369.0,0,0,1,0,1,0
15237,d9cf3df7,0.0,8441.0,1,0,0,1,0,0
15238,c6a20389,0.0,6001.0,0,0,0,0,0,1
15239,bfd87942,0.0,8485.0,0,0,1,0,0,0
15240,9ff9d5d2,0.0,6411.0,0,0,1,0,0,0
15241,b6ceffbd,0.0,2680.0,0,1,0,0,0,0
15242,9e15bf38,0.0,6413.0,1,0,0,1,0,0
15243,3983716a,0.0,2830.0,0,0,0,0,0,0
15244,9b9b0e61,0.0,2830.0,1,0,0,0,1,0
15245,a107c651,0.0,12550.0,1,0,0,1,0,0
15246,5d6b7b07,0.0,1318.0,0,0,0,0,0,0
15247,49646896,0.0,6931.0,0,0,0,1,0,0
15248,f22db309,0.0,2691.0,0,0,0,0,0,0
15249,d9161f7e,0.0,7141.0,0,0,0,0,0,0
15250,4b9896b4,0.0,13096.0,0,0,0,1,0,0
15251,d70fb702,0.0,1309.0,0,0,0,0,1,0
15252,bae64d03,0.0,3373.0,0,0,1,0,0,0
15253,a3eff99d,0.0,2834.0,0,0,1,0,0,0
15254,e9829a7c,0.0,10113.0,0,0,0,0,0,0
15255,9037c038,0.0,10156.0,0,0,0,1,0,0
15256,cbb23a50,0.0,4583.0,1,0,0,0,0,0
15257,9693d8ef,0.0,6412.0,0,0,1,0,0,0
15258,d969fcf7,0.0,5926.0,1,0,0,1,0,0
15259,5d34409d,0.0,3359.0,1,0,0,0,0,1
15260,2f29ab35,0.0,8415.0,0,0,0,0,0,0
15261,d2d522c8,0.0,10854.0,0,0,1,0,0,0
15262,638b46be,0.0,6887.0,0,0,0,0,0,0
15263,0a3d7c82,0.0,3300.0,1,0,0,0,1,0
15264,b8d269ed,0.0,8483.0,0,0,1,0,0,0
15265,0e2dfb1d,0.0,7393.0,0,0,1,0,0,0
15266,d6036516,0.0,7141.0,1,0,0,0,0,0
15267,9f00742f,0.0,6356.0,1,0,0,0,0,0
15268,32338d41,0.0,506.0,1,0,0,0,0,0
15269,381469b8,0.0,10464.0,1,0,0,0,0,1
15270,46d167b0,0.0,15338.0,0,0,1,0,0,0
