person,Frecuencia_Casi_nunca,Frecuencia_Esporadico,Frecuencia_Frecuente,Frecuencia_Nunca
783ac435,0,0,0,1
783b8fe4,0,0,0,1
783c2133,0,0,0,1
783de2c0,0,1,0,0
783e26f2,0,0,0,1
783e5651,0,0,0,1
783e5937,0,0,0,1
7840e45e,0,0,0,1
7840f0f2,0,0,0,1
7841641a,0,0,1,0
7843c95d,0,0,0,1
784469d0,1,0,0,0
78453006,0,0,0,1
7845dc24,0,0,0,1
784652fa,0,0,0,1
784cb98b,0,0,0,1
784d8835,0,0,0,1
784f93a7,0,0,0,1
7850ec84,0,0,0,1
78532b48,0,0,0,1
785349ee,0,0,0,1
78552809,0,0,0,1
78561ee9,0,0,1,0
7858a5d2,0,0,0,1
7859d5f3,0,0,0,1
785d6a3a,0,1,0,0
785f16d7,0,0,0,1
7864d948,0,0,0,1
78656a84,0,0,0,1
786763b7,0,0,0,1
78681bab,0,0,0,1
7869a1b9,0,0,0,1
786a4658,0,0,0,1
786abc81,0,0,0,1
786c181e,0,0,0,1
78731769,1,0,0,0
78738fb5,0,0,0,1
78741031,0,0,0,1
7876de88,0,0,0,1
7877d184,0,0,0,1
787a083e,0,0,0,1
787ad4c0,0,0,0,1
787b98dc,0,0,0,1
787c38b9,0,0,0,1
7881c9aa,0,0,0,1
7882ca40,0,0,0,1
788567d4,0,0,0,1
7887cb7c,0,0,0,1
78881279,0,0,0,1
788937f4,0,0,0,1
788a87f6,0,1,0,0
788bb255,0,0,0,1
788e1283,0,0,0,1
788e376e,0,0,1,0
788f9a07,0,0,0,1
78909813,0,0,0,1
78944c8e,0,0,0,1
7899b914,0,0,0,1
789a0b2c,0,0,0,1
789affc7,0,0,0,1
789b9f69,0,0,0,1
789e9d4b,0,0,0,1
78a0ff31,0,0,0,1
78a17666,0,0,0,1
78a80e09,0,0,0,1
78aa0015,0,0,0,1
78ab8031,0,0,0,1
78b25040,0,0,0,1
78b2a2fd,0,0,0,1
78b59ba3,0,0,0,1
78b623ec,0,0,0,1
78b8dd29,0,0,0,1
78b92bd4,0,0,0,1
78baa820,0,0,0,1
78bac15f,0,0,0,1
78bb7987,0,0,0,1
78bb9adf,0,0,0,1
78bc4ef7,0,0,0,1
78bc5b9b,0,0,0,1
78bdc823,0,0,0,1
78bfa6a9,0,0,0,1
78c00f82,0,0,0,1
78c080bd,0,0,0,1
78c0f1fb,0,1,0,0
78c0fc43,0,0,0,1
78c39f0e,0,0,0,1
78c3d983,0,0,0,1
78c4ca18,0,0,0,1
78c5bf4c,0,0,0,1
78c5d6fb,1,0,0,0
78c77917,0,0,0,1
78ccaa23,0,0,0,1
78ceb74a,0,0,0,1
78cfa6fc,0,0,0,1
78d86ccf,0,0,0,1
78d8a776,0,0,0,1
78d93626,0,0,0,1
78dbd3f7,0,0,0,1
78de0d74,0,0,0,1
78dedcb7,0,0,0,1
78e06b55,0,0,0,1
78e0f22e,0,1,0,0
78e44e77,0,0,0,1
78e5c963,0,1,0,0
78e6243b,0,0,0,1
78e78a2d,0,0,0,1
78e89228,0,0,0,1
78e98dcd,0,0,0,1
78ec19de,0,0,0,1
78ed3ec9,0,0,0,1
78ed9605,0,0,0,1
78ee38e7,0,0,0,1
78ee3cc7,0,0,0,1
78f34924,0,0,0,1
78f452ac,0,0,0,1
78f6ee69,0,0,0,1
78f898ae,0,0,0,1
78f98753,0,0,0,1
78fde2d5,0,0,0,1
78fdf638,0,0,0,1
78fefe75,0,1,0,0
78ff897c,0,0,0,1
7900cb89,0,0,0,1
79026c83,0,0,0,1
79028ca7,0,0,0,1
79032ecc,0,0,0,1
7906ead3,0,0,0,1
7908cfb1,0,0,0,1
790e7ecc,0,0,0,1
790f130a,0,0,0,1
791005a4,0,0,0,1
7913218c,0,0,0,1
791a931f,0,0,0,1
791f1c4b,0,0,0,1
7920f264,0,0,0,1
7924f906,0,0,0,1
792582a0,0,0,1,0
7927296f,0,0,0,1
792743ed,0,0,0,1
792af2eb,0,0,0,1
792c2fd8,0,0,0,1
792d787f,0,0,0,1
792f1dba,0,0,0,1
79300ec6,0,0,0,1
7930a209,0,0,0,1
79339589,0,0,0,1
793399fd,0,0,0,1
79355d00,0,0,0,1
79384846,0,0,0,1
793b14f2,0,0,0,1
793bf934,0,0,0,1
793efd34,0,1,0,0
793f7523,0,0,0,1
79420e01,0,0,0,1
79447640,0,0,0,1
7946e91a,0,0,1,0
7947e69f,0,0,0,1
794a1062,0,0,0,1
794a39ac,0,0,0,1
794c71f2,0,0,0,1
7952b29a,0,0,0,1
7956fa0f,0,0,0,1
79574429,0,0,0,1
7957f252,0,0,0,1
795d86b3,0,0,0,1
795dbcb0,0,0,0,1
795f5db4,0,0,0,1
795f6ba6,0,0,0,1
796413ef,0,0,0,1
796a2e71,0,0,0,1
796a4473,0,1,0,0
796c4b22,0,0,1,0
7972b2ff,0,0,1,0
79731264,0,0,0,1
79765cfd,0,0,0,1
7977d331,0,0,0,1
79786e37,0,0,0,1
7978f543,0,0,0,1
7978f9db,0,0,0,1
797a6228,0,0,0,1
797c587f,0,0,0,1
797dd60a,0,0,0,1
79842833,0,0,0,1
79843b1b,0,0,0,1
7984b981,0,0,0,1
7985b8d9,0,0,0,1
7987b577,0,0,0,1
798833c7,0,0,0,1
79888799,0,0,0,1
798985aa,0,0,1,0
798de851,0,0,0,1
798f8cfc,0,0,0,1
7990f856,0,0,0,1
79940eec,0,1,0,0
7994a959,0,0,0,1
799523ea,0,1,0,0
7995dc5e,0,1,0,0
7996c06e,0,0,0,1
79992400,0,0,0,1
799b0424,0,0,0,1
799bc714,0,0,0,1
799d39ed,0,0,0,1
799e1961,0,0,0,1
799e445c,0,0,0,1
79a1d360,0,0,0,1
79a1e650,0,0,0,1
79a43388,0,0,0,1
79a4f4a0,0,0,0,1
79a7ec18,0,0,0,1
79ac4018,0,0,0,1
79adcb96,0,0,0,1
79b169d2,1,0,0,0
79b2c2ec,0,0,0,1
79b37fd4,0,0,0,1
79b7c60e,0,0,1,0
79c102f5,0,0,0,1
79c13509,0,0,1,0
79c622fe,0,0,0,1
79c903db,0,0,0,1
79c989f9,0,0,0,1
79cc95fd,0,1,0,0
79ccca3b,0,0,0,1
79cd0805,0,0,0,1
79cde1ef,0,0,0,1
79cde2ca,0,0,0,1
79cee8d5,0,0,0,1
79cee9d1,0,1,0,0
79cf41b6,0,0,0,1
79d0845c,0,0,0,1
79d1a34c,0,0,0,1
79d274be,0,0,0,1
79d36f2d,0,0,0,1
79d393cf,0,0,0,1
79d5876f,0,0,0,1
79d5c93a,0,0,0,1
79d61471,0,0,0,1
79d854b3,0,0,1,0
79ddee5e,0,0,1,0
79dfec5b,0,1,0,0
79e0e858,0,0,0,1
79e29f18,0,0,0,1
79e35e56,0,0,0,1
79e78de4,0,0,0,1
79e88fc8,0,0,0,1
79ea3b5a,0,0,0,1
79ec7f06,0,0,0,1
79ed8b5b,0,0,0,1
79eda553,0,1,0,0
79ee5e10,0,0,0,1
79eff9cd,0,0,0,1
79f09540,0,0,0,1
79f16475,0,0,0,1
79f659e0,0,0,0,1
79f81a46,0,0,0,1
79f9626a,0,0,0,1
79fabe6a,0,0,0,1
79fbd9c7,0,0,0,1
79fe27aa,0,0,0,1
7a07402e,0,0,0,1
7a09b3e1,0,0,0,1
7a0abf5c,0,0,0,1
7a0fa557,0,1,0,0
7a11a744,0,0,0,1
7a1aeacf,0,0,0,1
7a1b3f1e,0,0,0,1
7a1b40b7,0,0,0,1
7a1dc333,0,0,0,1
7a1dee92,0,0,0,1
7a205b83,0,0,0,1
7a20c0be,0,0,0,1
7a21d694,0,0,0,1
7a234480,0,0,0,1
7a262b88,0,1,0,0
7a28279f,0,0,0,1
7a28aa84,0,0,0,1
7a28e732,0,0,0,1
7a2aac5e,0,0,0,1
7a2b9102,0,0,0,1
7a2e92a0,0,0,0,1
7a2ee563,0,1,0,0
7a2f81f7,0,0,0,1
7a30925e,0,0,0,1
7a30f991,0,0,0,1
7a316f65,0,0,0,1
7a3184e8,0,0,0,1
7a355b60,0,0,1,0
7a36a790,0,0,0,1
7a379fa6,0,0,0,1
7a408a3d,0,0,0,1
7a427a3c,0,0,0,1
7a42b0f8,0,0,0,1
7a433bd9,0,0,0,1
7a45ead2,0,0,0,1
7a472832,0,0,1,0
7a47af3a,0,0,0,1
7a4a17be,0,0,1,0
7a4a50c3,0,0,0,1
7a4b3219,0,0,0,1
7a4ca625,0,0,0,1
7a4d5c3c,0,0,0,1
7a511a90,0,0,0,1
7a522bbc,0,0,0,1
7a566fa6,0,0,0,1
7a570d4b,0,0,0,1
7a5962c4,0,0,0,1
7a5b7659,0,0,0,1
7a5dac25,0,0,0,1
7a5dc74c,0,0,0,1
7a5f6cab,0,0,0,1
7a62f2fc,0,0,0,1
7a631b2b,0,0,0,1
7a65124d,0,0,0,1
7a65e96d,0,0,0,1
7a6662c0,0,0,1,0
7a68b27e,0,0,0,1
7a6c12ec,0,0,0,1
7a6f3b4a,0,0,1,0
7a706b69,0,0,0,1
7a70776e,0,0,0,1
7a712a40,0,0,0,1
7a71cb3c,0,0,0,1
7a727d91,0,0,0,1
7a72c584,0,0,0,1
7a7671f4,0,0,0,1
7a788d0a,0,0,0,1
7a7acf30,0,0,0,1
7a7c0a32,0,0,0,1
7a7c6459,0,0,0,1
7a7d88fe,0,1,0,0
7a7db25b,1,0,0,0
7a7dc24d,0,0,0,1
7a82d9f1,0,0,0,1
7a83503a,0,0,0,1
7a848346,0,0,0,1
7a86ac48,0,1,0,0
7a88b222,0,0,0,1
7a8ab0aa,0,0,0,1
7a8b4936,0,0,0,1
7a8bcff3,0,0,0,1
7a8c4f1b,0,0,0,1
7a8d656a,0,0,0,1
7a90bce2,0,0,0,1
7a94bfbb,0,0,0,1
7a98e5bb,0,0,0,1
7a9a8562,0,0,0,1
7a9b864f,0,0,0,1
7a9d2176,0,0,0,1
7a9df1ab,0,0,0,1
7a9f9965,0,0,0,1
7aa3a829,0,0,0,1
7aa80f10,0,0,0,1
7aa871c8,0,0,0,1
7aa8c2b6,0,0,0,1
7aaab8c9,0,0,0,1
7aab1177,0,0,0,1
7aadd7fe,0,0,0,1
7aaf6a5d,0,1,0,0
7ab3af06,0,0,0,1
7ab3eab0,0,0,0,1
7ab61068,0,0,0,1
7aba2932,0,0,0,1
7abb5fbe,0,0,0,1
7abd69ec,0,0,0,1
7abe8aa6,0,0,0,1
7ac0c607,1,0,0,0
7ac1267d,0,0,0,1
7ac1bc2d,0,0,0,1
7ac53225,0,0,0,1
7ac657e0,0,0,0,1
7ac8a071,0,0,0,1
7ac9446f,0,0,0,1
7acb9ac8,0,0,0,1
7acca23e,0,0,0,1
7acdc1ec,0,0,0,1
7acf3c35,0,0,0,1
7ad48d45,0,0,0,1
7ad4b84a,0,0,0,1
7ad636f1,0,0,0,1
7adac566,0,0,0,1
7adc8421,0,0,0,1
7adf3098,0,0,0,1
7adf932c,0,0,0,1
7ae0a272,0,0,0,1
7ae3ad82,0,0,0,1
7ae3ec0b,0,0,0,1
7ae43a60,0,0,0,1
7ae44551,0,0,0,1
7ae4e8fb,0,0,0,1
7ae53d3f,0,0,0,1
7ae6258d,0,0,0,1
7ae94d49,0,0,0,1
7aea3adc,0,0,0,1
7aea4fc9,0,0,1,0
7aeebbb7,1,0,0,0
7aefd3ac,0,0,0,1
7af16472,0,0,0,1
7af44b5b,0,0,0,1
7af72768,0,0,0,1
7af818c1,0,0,0,1
7af8b75b,0,0,0,1
7af97ccf,0,0,0,1
7afa16b8,0,0,0,1
7afccb61,0,0,1,0
7afe1e41,0,0,0,1
7afe73e4,0,0,0,1
7b017e85,0,0,0,1
7b01e2c5,0,0,0,1
7b0241c6,0,0,0,1
7b03200d,0,0,0,1
7b0642bc,0,0,0,1
7b0922e7,0,0,0,1
7b09fdca,0,0,0,1
7b0a47b6,0,0,0,1
7b0a4a34,0,0,0,1
7b0a8fb5,0,0,0,1
7b0b1ea4,0,0,0,1
7b0b399e,0,1,0,0
7b0d2905,0,0,0,1
7b0d8976,0,1,0,0
7b10562c,0,0,0,1
7b10cf6d,0,0,0,1
7b135c30,0,0,0,1
7b13e70a,0,0,0,1
7b1897a9,0,0,0,1
7b18aac3,0,0,0,1
7b1bb98d,0,0,0,1
7b1f25c7,0,0,0,1
7b1fb66d,0,0,0,1
7b229bc6,0,0,0,1
7b243191,0,0,0,1
7b246300,0,0,0,1
7b2837f1,0,0,0,1
7b2a8136,0,0,0,1
7b2b0da5,0,0,1,0
7b2c4be3,0,0,0,1
7b2e9ef2,0,0,0,1
7b2edef0,0,0,0,1
7b2f335b,1,0,0,0
7b357a76,0,1,0,0
7b3cf61d,0,0,0,1
7b3e1d94,0,0,0,1
7b422864,0,0,0,1
7b43242a,0,0,0,1
7b442e79,0,0,0,1
7b462616,0,0,0,1
7b49ed60,0,0,0,1
7b4adf9a,0,0,0,1
7b4b174b,0,0,0,1
7b4bc1be,0,0,0,1
7b4c1ca1,0,0,0,1
7b4fc292,0,0,0,1
7b51ece0,0,0,0,1
7b53641f,0,0,0,1
7b5a3265,0,0,0,1
7b5c29b0,0,0,0,1
7b6057f2,0,0,0,1
7b6734d6,0,0,0,1
7b686763,0,0,0,1
7b688000,0,0,0,1
7b6ac8fc,0,0,0,1
7b6addc0,0,0,0,1
7b6cc634,0,0,1,0
7b6f661d,1,0,0,0
7b711610,0,0,0,1
7b7151cd,0,0,0,1
7b729104,0,0,0,1
7b735091,0,0,0,1
7b743b4a,0,0,1,0
7b7517b9,0,0,0,1
7b77b3d4,0,0,0,1
7b783fe3,0,0,0,1
7b788815,0,0,0,1
7b79f003,0,0,0,1
7b7b39bc,0,0,0,1
7b7d552d,0,0,0,1
7b7f1011,0,0,0,1
7b803d89,0,0,1,0
7b839797,0,0,0,1
7b84c359,0,0,0,1
7b86bff3,0,0,0,1
7b88b04d,0,0,0,1
7b88de92,0,0,0,1
7b891554,0,0,0,1
7b8986c0,0,0,0,1
7b8b9255,0,0,0,1
7b8c03b4,0,0,0,1
7b8c6a9c,0,0,0,1
7b8d2af8,0,0,0,1
7b8d4b9b,0,0,0,1
7b8eb899,0,0,0,1
7b8f5cf8,0,0,0,1
7b90094a,0,0,0,1
7b9142fd,0,0,0,1
7b914afe,0,0,0,1
7b9386e0,0,0,0,1
7b94a312,0,0,0,1
7b965956,0,0,0,1
7b978dd0,0,0,0,1
7b98e425,0,0,0,1
7b9c4be6,0,0,0,1
7b9f760a,0,0,0,1
7ba05207,1,0,0,0
7ba3aef5,0,1,0,0
7ba42ac4,0,0,1,0
7ba5b659,0,0,0,1
7ba5e0ba,0,0,0,1
7ba6ddd5,0,0,0,1
7baad468,0,0,0,1
7bac08ce,0,0,0,1
7bafeeb4,0,0,0,1
7bb09fa6,0,0,0,1
7bb0b557,0,0,0,1
7bb5ed0d,0,0,0,1
7bb61cec,0,0,0,1
7bb87751,0,0,0,1
7bbba765,0,0,0,1
7bbc47be,0,0,0,1
7bbd50e4,0,0,0,1
7bbdda7a,0,0,1,0
7bbddd23,0,0,0,1
7bbf0dae,0,0,0,1
7bbfab56,0,0,0,1
7bc14702,0,0,0,1
7bc14923,0,0,0,1
7bc3d2d0,0,0,0,1
7bc55b8e,0,0,0,1
7bc62511,0,0,0,1
7bc6b47c,0,0,0,1
7bc9ef56,0,0,0,1
7bcd7d6e,0,0,0,1
7bce81a3,0,0,0,1
7bcfdd92,0,0,0,1
7bd31d8f,0,0,0,1
7bd3ff2f,0,0,0,1
7bd692a6,0,0,0,1
7bd7361f,0,0,0,1
7bd87614,0,0,0,1
7bd89bdf,0,0,0,1
7bdc90ec,0,0,0,1
7bdcc75e,0,0,0,1
7bdf5fc1,0,0,0,1
7be25278,0,0,1,0
7be732c0,0,0,0,1
7be76c20,0,0,0,1
7be913aa,0,0,0,1
7be9b933,0,0,0,1
7beb65c3,0,0,0,1
7beb6a5f,0,0,0,1
7bebb52e,0,0,0,1
7bede21c,0,1,0,0
7bef0ee4,0,1,0,0
7bef224d,0,0,0,1
7bf129d1,0,0,0,1
7bf13569,0,0,0,1
7bf2bdf4,0,0,0,1
7bf6050e,0,0,0,1
7bf661eb,0,0,0,1
7bf86213,0,0,0,1
7bf9bba6,0,0,0,1
7bfdc0d2,0,0,0,1
7bfe15d9,0,0,0,1
7bff6036,0,0,0,1
7c026bec,0,0,0,1
7c04cb42,0,0,0,1
7c05b314,0,0,0,1
7c08a368,0,0,0,1
7c0a495b,0,0,0,1
7c0aab3d,0,0,0,1
7c0c91ce,0,0,0,1
7c0cbaac,0,0,0,1
7c0d8ee1,0,0,0,1
7c0d9820,0,0,0,1
7c0ef5df,0,0,0,1
7c0f330a,0,0,0,1
7c0fdb08,0,0,0,1
7c10a58f,0,0,0,1
7c11d504,0,0,0,1
7c13cb0d,0,0,0,1
7c15f58a,0,0,0,1
7c175d9c,0,0,0,1
7c18483f,0,0,0,1
7c1973e8,0,0,0,1
7c19822e,0,0,0,1
7c1b460f,0,0,0,1
7c1be940,0,0,1,0
7c1ca88d,0,0,0,1
7c2324ea,0,0,0,1
7c250435,0,0,0,1
7c2550bf,0,0,0,1
7c26526c,0,0,0,1
7c284d00,1,0,0,0
7c2911d0,0,0,0,1
7c2ac8b2,0,0,0,1
7c2c7433,0,0,0,1
7c2df426,0,0,0,1
7c2dfc58,0,0,0,1
7c311d60,0,0,0,1
7c312ed0,0,0,0,1
7c330ced,0,0,0,1
7c34e8c8,0,0,0,1
7c37a235,0,0,0,1
7c38d9c2,0,0,0,1
7c3970ce,0,0,0,1
7c3a94be,0,0,0,1
7c3c8f0a,0,0,0,1
7c3d12b2,0,0,0,1
7c3f7250,0,0,0,1
7c3fd657,0,0,0,1
7c420f0e,0,0,0,1
7c43e04a,0,0,0,1
7c44e5cd,0,1,0,0
7c48cdcf,0,0,0,1
7c4c37ab,0,0,0,1
7c4c621b,0,0,0,1
7c4dff4b,0,0,0,1
7c543a3f,0,0,0,1
7c54d3b7,0,0,0,1
7c550cb7,0,0,0,1
7c5663e0,0,0,0,1
7c56ae02,0,0,0,1
7c56b371,0,0,0,1
7c57236f,0,0,0,1
7c58940c,0,0,0,1
7c5cea17,0,1,0,0
7c5ddcb3,0,0,0,1
7c5fb913,0,0,0,1
7c618273,0,0,0,1
7c61b08f,0,0,0,1
7c620cf9,0,0,0,1
7c640c32,0,1,0,0
7c65bee2,0,0,0,1
7c6726a8,0,0,0,1
7c6bbbaa,0,0,0,1
7c6ca925,0,0,0,1
7c728f05,0,0,0,1
7c74665b,0,0,0,1
7c7bffbf,0,0,0,1
7c7c0f09,0,0,0,1
7c7d09c9,0,0,0,1
7c7e0de9,0,1,0,0
7c7ec2f1,0,0,0,1
7c80790d,0,0,0,1
7c808ce4,0,0,0,1
7c84fcad,0,0,0,1
7c89ca7c,0,0,0,1
7c8c4ce9,0,0,0,1
7c8cd594,0,0,0,1
7c8d2235,0,0,0,1
7c8da037,0,0,0,1
7c91bb4d,0,0,0,1
7c93931b,0,1,0,0
7c9a2361,0,0,0,1
7c9de15f,0,0,0,1
7c9efbef,0,0,0,1
7ca248dd,0,0,0,1
7ca48c90,0,0,0,1
7ca523b9,0,0,0,1
7ca57322,0,0,0,1
7ca62765,0,0,0,1
7ca707fa,0,0,0,1
7ca799db,0,0,0,1
7ca89826,0,0,0,1
7ca96a37,0,0,0,1
7cab12a1,0,1,0,0
7cac778d,0,0,0,1
7caddaaa,0,0,0,1
7cae18cc,0,0,0,1
7cb345f2,0,0,0,1
7cb42f32,0,0,1,0
7cb4910d,0,0,0,1
7cb89e87,0,0,0,1
7cbcc79d,0,0,0,1
7cbcd096,0,1,0,0
7cc0f29b,0,0,0,1
7cc18d8a,0,1,0,0
7cc67416,0,0,0,1
7cc6f5c9,0,0,0,1
7cc7708f,0,0,0,1
7cc8b5f9,0,0,0,1
7ccb064f,0,1,0,0
7ccd462e,0,0,0,1
7cce23c6,0,0,0,1
7cd272bd,0,0,0,1
7cd28355,0,0,0,1
7cd4227d,0,0,0,1
7cd438f1,0,0,0,1
7cd7c31f,0,0,0,1
7cdab0cc,0,0,0,1
7cdea635,0,0,0,1
7ce201cd,0,0,0,1
7ce3e28c,0,0,0,1
7ce47af9,0,0,0,1
7ce5366b,0,0,0,1
7ce61806,0,0,0,1
7ce79784,0,0,0,1
7ce88fd4,0,0,0,1
7ce93396,0,0,0,1
7ceb634e,0,0,0,1
7cebc65e,0,0,0,1
7cec373f,0,0,0,1
7ced5890,0,0,0,1
7ced91ad,0,0,0,1
7cef1d0c,0,0,0,1
7cef24cf,0,0,0,1
7cef9b70,0,0,0,1
7cf3dc98,0,0,0,1
7cf70ce4,0,0,0,1
7cf7abc5,0,0,0,1
7cf81a0b,0,0,0,1
7cf837e8,0,0,0,1
7cf846c5,0,0,0,1
7cfa439a,0,0,0,1
7cff1091,0,0,0,1
7cffcdb7,0,0,0,1
7d02b0c1,0,0,0,1
7d02c1be,0,0,0,1
7d032062,0,0,0,1
7d04ad24,0,0,0,1
7d052094,0,0,0,1
7d060ddf,0,0,0,1
7d07375b,0,0,0,1
7d086b78,0,0,0,1
7d087908,0,0,0,1
7d08f611,0,0,0,1
7d0c9e84,0,0,0,1
7d0efaf5,0,0,0,1
7d113130,0,0,0,1
7d126639,0,0,0,1
7d128cf2,0,0,0,1
7d17bb9e,0,0,0,1
7d182bd2,0,0,0,1
7d1a42f8,0,0,0,1
7d1acf96,0,0,0,1
7d1b0084,0,0,0,1
7d1d3d95,0,0,0,1
7d1fba85,0,0,0,1
7d249f34,0,0,0,1
7d2731a7,0,1,0,0
7d30bbf6,0,1,0,0
7d316ca1,0,0,0,1
7d318e98,0,0,0,1
7d321b98,0,0,0,1
7d324b6f,0,0,0,1
7d32f0f5,0,0,0,1
7d34ee53,0,0,0,1
7d3af450,0,0,0,1
7d418c6a,0,0,0,1
7d44e30e,0,0,0,1
7d49f060,0,0,0,1
7d4aa175,0,0,0,1
7d4c91f0,0,0,0,1
7d4cec36,0,0,0,1
7d4f4d39,0,0,0,1
7d500b5c,0,1,0,0
7d5072af,0,0,0,1
7d510bc8,0,0,0,1
7d51a933,0,0,0,1
7d5249c2,0,0,0,1
7d534a22,0,0,0,1
7d567935,0,0,0,1
7d5742f5,0,0,0,1
7d575c65,0,1,0,0
7d57c23f,0,0,0,1
7d58abe1,0,0,0,1
7d59bb3c,0,0,0,1
7d59f1f6,0,0,0,1
7d5a6422,0,0,0,1
7d5e9723,0,0,0,1
7d5ee6c3,0,0,0,1
7d628ae5,0,0,0,1
7d6517f0,0,0,0,1
7d654a91,0,0,0,1
7d67c870,0,1,0,0
7d6a3cf6,0,0,0,1
7d6b37ce,0,0,0,1
7d6f589e,0,0,0,1
7d7061fb,0,0,0,1
7d71558b,0,1,0,0
7d74baca,0,0,0,1
7d7594fe,0,0,1,0
7d761b11,0,0,0,1
7d7861af,0,0,0,1
7d799185,0,0,0,1
7d7b093b,0,0,0,1
7d7f520d,1,0,0,0
7d81f938,0,0,0,1
7d8604b0,0,0,0,1
7d876077,0,0,1,0
7d876393,0,0,0,1
7d880079,0,0,0,1
7d8866ed,0,0,0,1
7d88cace,0,0,0,1
7d8a8c1b,0,0,0,1
7d8b2472,0,0,0,1
7d8c746d,0,0,0,1
7d8ceb36,0,0,0,1
7d8e66a2,0,0,0,1
7d8f4b15,0,0,1,0
7d8f7980,0,0,0,1
7d9006b3,0,0,0,1
7d9207a9,0,0,0,1
7d93979a,0,0,0,1
7d94ea7e,0,0,0,1
7d96037c,0,0,0,1
7d97ce21,0,0,0,1
7d9a0173,1,0,0,0
7d9b97d2,0,0,0,1
7da268f9,0,0,0,1
7da3d907,0,0,0,1
7daa640e,0,0,0,1
7dab1178,0,1,0,0
7dabd033,0,0,0,1
7dacc3b6,0,0,0,1
7dadd223,0,0,0,1
7db02fc7,0,0,0,1
7db1c4f0,0,0,0,1
7db25c35,0,0,0,1
7db2b5fe,0,0,0,1
7db2f359,1,0,0,0
7db4883a,0,0,0,1
7db705c5,0,0,0,1
7db80f15,0,0,0,1
7db8e5a0,0,0,0,1
7db9b478,0,0,0,1
7dbdd99e,0,0,1,0
7dc4e672,0,0,0,1
7dc6849c,0,0,0,1
7dcb36bb,0,0,0,1
7dccd48d,0,0,0,1
7dcd8c5d,0,0,0,1
7dcf483d,0,0,0,1
7dd07329,0,0,0,1
7dd4802e,0,0,0,1
7dd4b04d,0,0,0,1
7dd53139,0,0,0,1
7dd65ff2,0,0,0,1
7dd67d15,0,0,0,1
7dd95f0f,0,0,0,1
7ddc2700,0,0,0,1
7ddd508f,0,0,0,1
7de2913a,0,0,0,1
7de3126a,0,0,0,1
7de64f03,0,0,0,1
7de7797e,0,0,0,1
7de7f4cd,0,0,0,1
7de8af7c,0,0,0,1
7deca576,0,0,0,1
7ded5da1,0,0,0,1
7df017ac,0,0,0,1
7df28930,0,0,0,1
7df31b5b,0,0,0,1
7df66786,0,0,0,1
7df6a4d7,1,0,0,0
7df75f16,0,0,0,1
7df9376f,0,0,0,1
7dfb916b,0,0,0,1
7dfbaed6,0,0,0,1
7dfbb716,0,0,0,1
7dfc6ccf,0,1,0,0
7dfd57c6,0,1,0,0
7dfe2858,0,0,0,1
7e01047f,0,0,0,1
7e02b368,0,0,0,1
7e04938d,0,0,0,1
7e050fa5,0,0,0,1
7e0bb4eb,0,0,0,1
7e0caf27,0,0,0,1
7e100905,0,1,0,0
7e10a205,0,1,0,0
7e113fa1,0,0,0,1
7e125bc0,0,1,0,0
7e148299,0,0,1,0
7e1719f2,0,0,0,1
7e186321,0,0,0,1
7e1b6d76,0,0,0,1
7e1bd7d5,0,0,0,1
7e1d7ea0,0,0,0,1
7e1da22c,0,0,0,1
7e20382b,0,0,1,0
7e20752b,0,0,0,1
7e268fde,0,0,0,1
7e26be25,0,0,0,1
7e273774,0,0,0,1
7e28d5a7,0,0,0,1
7e28e91c,0,0,0,1
7e29e9e9,0,0,0,1
7e2bdd5d,0,0,0,1
7e2c8f2a,0,0,0,1
7e2e3653,0,0,0,1
7e308fb8,0,0,0,1
7e317918,0,0,0,1
7e31d08e,0,0,0,1
7e31ff88,0,0,1,0
7e368412,0,0,0,1
7e37a3d1,0,0,0,1
7e3a2499,0,0,0,1
7e3e8ebc,0,0,0,1
7e430854,0,0,0,1
7e434c29,0,0,0,1
7e444a69,0,1,0,0
7e449e8a,0,0,0,1
7e4bb066,0,0,0,1
7e4e40b9,0,0,0,1
7e4ea6f3,0,0,0,1
7e503a37,0,0,0,1
7e52291b,0,0,0,1
7e52d08e,0,0,1,0
7e534a5d,0,0,0,1
7e53ddd3,0,0,0,1
7e55c09f,0,0,0,1
7e5653a1,0,0,0,1
7e59c10b,0,0,0,1
7e5c0900,0,0,0,1
7e5e7329,0,0,0,1
7e600195,0,0,0,1
7e60e5ee,0,0,0,1
7e60ebb3,0,0,0,1
7e612bff,0,0,0,1
7e618abc,0,0,0,1
7e62a26b,0,0,0,1
7e645cc4,0,0,0,1
7e65cb5e,0,0,0,1
7e65d25f,0,0,0,1
7e667fbf,0,0,0,1
7e687f3f,0,0,0,1
7e68b051,0,0,0,1
7e69a054,0,0,0,1
7e6b7a73,0,0,0,1
7e6bbd0f,0,0,0,1
7e6f17bd,0,0,0,1
7e71301d,0,0,0,1
7e7494d1,0,0,0,1
7e76cf7f,0,0,0,1
7e78e43c,0,0,0,1
7e7a1fce,0,0,0,1
7e7fb59b,0,0,0,1
7e835a03,0,0,0,1
7e83d5b4,1,0,0,0
7e8418b7,0,0,0,1
7e871561,0,0,0,1
7e883de1,0,0,0,1
7e893850,0,0,0,1
7e8a3fc5,0,0,0,1
7e8a7b51,0,0,0,1
7e8ab132,0,0,0,1
7e8e2c2c,0,0,0,1
7e906544,0,0,0,1
7e9515f6,0,0,0,1
