,person,cant_accesos_north,cant_accesos_center_west,cant_accesos_southeast,cant_accesos_south,cant_accesos_northeast
20954,368dc910,0,0,0,0,0
20955,6edd4bae,0,3,0,0,0
20956,d96995a8,0,0,1,0,0
20957,fb6a1503,0,0,5,0,0
20958,267da165,0,1,0,0,0
20959,8d5ee810,0,0,0,0,0
20960,6277b1a5,0,0,0,2,0
20961,d28abe40,0,0,2,0,0
20962,afeafbaf,0,0,2,0,0
20963,5177d37a,0,0,8,0,0
20964,337be2b8,0,0,1,0,0
20965,b75ac884,0,0,6,0,0
20966,22e72ad4,0,0,2,0,0
20967,94f4e2be,0,0,1,0,0
20968,64cf2168,0,0,3,0,0
20969,71d0fdcc,0,0,4,0,0
20970,8c30c0d8,0,0,0,0,6
20971,ad8ef8c6,0,0,2,0,0
20972,9531b1bb,0,0,5,0,0
20973,b880c3f3,0,0,1,0,0
20974,f7e018b0,0,0,6,0,0
20975,f105755d,0,0,0,0,1
20976,0c86c647,0,0,1,0,0
20977,d61e58d5,0,0,0,0,0
20978,a6c325ef,0,0,0,1,0
20979,e21b284a,0,0,0,0,0
20980,8cc8a7a7,0,0,2,0,0
20981,7ae3ec0b,0,0,0,0,3
20982,6968a96d,0,0,0,0,1
20983,177f5ace,0,0,13,0,0
20984,37b88523,0,0,3,0,0
20985,c07d4ba9,0,0,0,0,1
20986,a66e8424,0,0,32,0,0
20987,a1c1e013,0,0,0,0,1
20988,8a520076,0,0,0,5,0
20989,c9f5d4c3,0,0,1,0,0
20990,021f11c8,0,0,0,0,12
20991,46a5050a,0,0,1,0,0
20992,17ba131f,0,0,0,0,0
20993,fc4a6544,0,0,2,0,0
20994,56a67da3,0,0,35,0,2
20995,9848240b,0,0,0,0,0
20996,ec3fd5c2,0,0,3,0,0
20997,cfc9f122,0,0,0,1,0
20998,b4bfc2d5,0,0,1,0,0
20999,f6f43405,0,0,5,0,0
21000,9f51da83,0,0,3,0,0
21001,4c5202db,0,0,2,0,0
21002,0ca07f08,0,0,0,0,0
21003,cadccad7,0,0,4,0,0
21004,7d1a42f8,0,0,1,0,0
21005,613d11cf,0,3,0,0,0
21006,acd112e2,0,0,0,0,0
21007,d4ec7cda,0,0,2,0,0
21008,8669deb3,0,0,1,0,0
21009,dd8e0e28,0,0,2,0,0
21010,ce22bd17,0,0,0,0,0
21011,66428052,0,0,2,0,0
21012,aa90492e,2,0,0,0,0
21013,dd910e99,0,0,0,0,4
21014,96f46923,0,0,0,0,1
21015,9e08df06,0,0,0,0,0
21016,4b7bdbea,0,0,0,1,0
21017,8b6befb7,0,0,0,1,0
21018,a09ae1cf,0,0,3,0,0
21019,c93789af,0,0,9,0,0
21020,4b160ec6,0,0,0,0,1
21021,8a27a318,0,0,9,0,0
21022,1f6cb8d6,0,0,0,2,0
21023,8aaaa99a,0,0,0,1,0
21024,adcd9475,6,0,0,0,0
21025,015dfe12,0,0,1,0,0
21026,1aa6e568,0,0,0,0,0
21027,75f26ffc,0,0,2,0,0
21028,d94869ef,0,0,1,0,0
21029,56bdffc5,0,0,1,0,0
21030,43482603,0,0,0,5,0
21031,b0abb6f2,0,0,1,0,0
21032,8bf8962c,0,0,0,0,1
21033,a30a15a2,0,0,0,0,0
21034,7684653c,0,0,0,0,0
21035,d01563bd,0,0,0,0,0
21036,0ad863d9,0,0,1,0,0
21037,c792a751,0,0,8,0,0
21038,c55bb834,0,0,2,0,0
21039,9212243a,0,0,1,0,0
21040,d6a97630,0,0,0,0,0
21041,32d08dfb,0,0,13,0,0
21042,3b67fd23,0,0,0,0,0
21043,b91606cb,0,0,1,0,0
21044,b8bbf1c2,0,0,3,0,0
21045,df4af527,0,0,3,0,0
21046,57b977a8,0,0,0,0,0
21047,28c9e3f0,0,0,4,0,0
21048,8c9d178f,0,0,3,0,0
21049,644fc846,0,2,0,0,0
21050,42fa1633,0,0,0,0,0
21051,9f00bb8d,0,0,0,0,0
21052,750e5e5d,0,0,0,0,0
21053,f25ea013,0,0,0,0,0
21054,22d16cc3,0,0,0,0,0
21055,a9ae81d4,0,0,0,6,0
21056,3eec8a89,0,0,0,0,0
21057,a3c05731,0,0,0,0,8
21058,e29eb0bd,0,0,1,0,0
21059,5ba6b49c,0,0,1,0,0
21060,2f7279d0,0,0,1,0,0
21061,ecea016b,0,0,1,0,0
21062,ce4db6d8,0,0,0,0,1
21063,f1d80388,0,0,2,0,0
21064,2c7ffe6f,0,0,1,0,0
21065,b5843365,0,0,0,0,1
21066,11bd9930,0,0,2,0,0
21067,3bab10e9,0,0,0,0,6
21068,8427268a,0,0,0,0,2
21069,4bc19583,1,0,0,0,0
21070,ca9e0b93,0,0,0,0,0
21071,6d9289f0,0,0,1,0,0
21072,490d13ea,0,0,0,0,5
21073,a8efc26a,0,0,0,0,0
21074,93ffb691,0,0,2,0,0
21075,313e8c57,0,0,11,0,0
21076,3601d2dc,0,0,0,0,0
21077,3b77ccac,0,0,0,0,0
21078,59ca13c5,0,0,1,0,0
21079,0227ae9b,0,0,1,0,0
21080,33b57df5,0,0,1,0,0
21081,31680960,0,0,0,0,6
21082,9def8719,0,0,8,0,0
21083,9131d061,0,0,0,0,7
21084,066cc592,0,0,0,1,0
21085,2064f13a,0,14,0,0,0
21086,39f230a7,0,0,2,0,0
21087,cd90241c,0,0,0,0,1
21088,858fbae5,4,0,0,0,0
21089,0b9ae2dc,0,0,0,5,0
21090,0ae7d311,0,0,0,7,0
21091,3559635d,0,0,1,0,0
21092,aa3951eb,0,0,0,0,0
21093,b51eb63e,0,0,0,5,0
21094,1978edfa,0,0,10,0,0
21095,246eca2a,0,0,0,0,0
21096,0d6f5cd2,0,0,6,0,0
21097,44b09889,0,0,9,0,0
21098,0bcb6925,0,0,12,0,0
21099,28d96c15,0,5,0,0,0
21100,a316185d,0,0,4,0,0
21101,b039d9ca,0,0,2,3,0
21102,95869a36,0,0,1,0,0
21103,972d2464,0,0,25,0,0
21104,1cb61005,0,0,8,0,0
21105,d65057cf,0,0,5,0,0
21106,082bd9bd,0,0,9,0,0
21107,d6e18526,0,0,4,0,0
21108,e0286ac3,0,0,5,0,0
21109,50fe38f7,0,0,18,0,0
21110,2c715ebd,0,0,2,0,0
21111,d23d022d,0,0,3,0,0
21112,6b19097a,0,0,2,0,0
21113,4048b6b3,0,0,0,0,26
21114,c3c842d7,0,0,0,0,1
21115,a7b53d26,0,0,0,0,14
21116,3fd811e1,0,0,0,0,32
21117,af7229ec,0,0,5,0,0
21118,d0bf97b5,0,0,11,0,0
21119,f0cfa4c5,0,0,0,0,6
21120,bcd5251b,0,0,0,0,0
21121,42dd0fb5,0,0,0,0,0
21122,41809168,0,0,0,0,2
21123,47732654,0,0,3,0,0
21124,9b4a2b82,1,0,1,0,0
21125,4225639e,1,1,0,0,0
21126,008f480f,0,0,0,0,1
21127,26a3c8cf,0,0,6,0,0
21128,962df43e,0,0,7,0,0
21129,1cf46934,0,0,8,0,0
21130,fc39947e,0,0,0,0,6
21131,baa1e971,0,0,1,0,0
21132,d786c7f1,0,0,0,0,1
21133,d09cbc25,0,0,1,0,0
21134,3fd7635c,0,0,3,0,0
21135,42f84f17,0,0,0,0,0
21136,e871bfe2,0,0,11,0,0
21137,73a9a850,0,0,1,0,0
21138,b5357385,0,0,5,0,0
21139,f7e24b08,3,2,0,0,0
21140,5665c339,0,0,2,0,0
21141,089eb49b,0,0,1,0,0
21142,02fb1a77,0,0,4,0,0
21143,9ee2d4fd,0,0,5,0,0
21144,ec321dc5,0,0,0,0,35
21145,6069337b,0,0,0,0,1
21146,1a626ba2,0,0,0,1,0
21147,e2fb5600,0,0,1,0,0
21148,5dd6ebcf,0,0,0,0,0
21149,8fab8557,0,0,0,0,0
21150,160bd7bb,0,0,0,0,0
21151,8c7db79a,0,0,0,0,9
21152,d638d5b8,0,0,0,0,6
21153,3f4ec214,0,0,2,0,0
21154,247890a7,0,0,7,0,0
21155,e7aaea55,0,0,2,0,0
21156,a930b194,0,0,0,0,15
21157,d643e5f4,0,0,6,0,0
21158,f6599ea9,0,0,1,0,0
21159,8f9ea839,0,0,0,1,0
21160,7fcbfde3,0,0,0,0,0
21161,fcad3f84,0,0,5,0,0
21162,15aa98cc,0,0,0,0,0
21163,c540ffce,0,0,3,0,0
21164,8360e571,0,0,1,0,0
21165,e749f89e,0,0,0,0,0
21166,bc216e22,0,0,1,0,0
21167,5c728a34,0,5,0,0,0
21168,42399a8d,0,0,0,0,0
21169,0800bcfb,0,0,3,0,0
21170,c053da03,0,0,0,0,11
21171,186d1072,0,0,1,0,0
21172,67f40ebf,0,0,0,0,2
21173,a0a66a40,0,0,1,0,0
21174,744eaf6b,0,0,1,0,0
21175,e0bf5be2,0,0,1,0,0
21176,60e1b8de,0,1,0,0,0
21177,883e18a0,0,0,1,0,0
21178,c8abbc04,0,0,0,0,0
21179,fcc305d1,0,0,5,0,0
21180,013dc935,0,1,0,0,0
21181,17867b73,0,0,2,0,0
21182,8e21f3ed,0,0,3,0,0
21183,c9986ec9,0,0,0,0,0
21184,11db9e17,0,0,0,0,5
21185,cf3016a5,0,0,0,0,0
21186,ecae6d08,0,0,4,0,0
21187,ce166c85,0,0,7,0,0
21188,d3aed32d,0,0,0,0,0
21189,a8784c31,0,0,2,0,0
21190,6327e537,0,0,0,0,1
21191,8daa5015,0,0,3,0,0
21192,5d228d6a,0,0,5,0,0
21193,3a1b50db,0,1,0,0,0
21194,ae599e0f,1,4,0,0,0
21195,deb70a8b,0,0,0,0,0
21196,1cfe5948,0,0,0,0,1
21197,4d71c361,0,0,1,0,0
21198,b6c39da2,0,0,1,0,0
21199,34e8a77e,0,0,1,0,0
21200,4f9368b9,0,0,0,0,0
21201,27c8731a,0,0,0,0,0
21202,ce93b842,0,0,1,0,0
21203,5c7741c3,0,0,0,0,0
21204,a445ad58,0,0,0,0,5
21205,adf8a4fa,0,0,0,0,0
21206,a475d538,0,0,0,0,2
21207,81903479,0,0,0,0,0
21208,cf9c39be,0,0,0,3,0
21209,733fae97,0,0,3,0,0
21210,2e72e51a,1,0,0,0,0
21211,74a62e8f,0,0,0,0,0
21212,45e7fef5,0,0,11,0,0
21213,73f760f0,0,0,1,0,0
21214,e1e5b830,0,0,0,0,1
21215,cb7e3c0f,0,0,0,0,1
21216,052adc12,0,0,3,0,0
21217,a80d050a,0,0,0,0,0
21218,06c6384c,0,0,1,0,0
21219,90e852d8,0,0,0,2,0
21220,4736d62f,0,0,5,0,0
21221,b2617c31,0,2,0,0,0
21222,34dfcfa9,0,0,1,0,0
21223,174c5832,0,0,1,0,0
21224,eb77e7df,0,0,1,0,0
21225,6a364bac,0,0,1,0,0
21226,167acf4b,0,0,0,0,0
21227,3eea61bd,0,0,0,0,0
21228,74688569,0,0,3,0,0
21229,489e2db9,0,0,0,0,1
21230,ef25de62,0,0,9,0,0
21231,87c20388,0,0,2,0,0
21232,20b5aec4,0,0,1,0,0
21233,b2ff42d6,0,0,0,0,4
21234,825b1d1c,0,0,3,0,0
21235,f7600c5e,0,0,0,0,1
21236,6ab2a202,0,0,0,2,0
21237,d61d3087,0,0,2,0,0
21238,d8d7a828,0,0,8,0,0
21239,d5167b15,0,0,1,0,1
21240,1b38d6e6,0,0,2,0,0
21241,9f87cefb,0,0,3,0,0
21242,86192d24,0,0,0,0,0
21243,f02b318b,0,0,1,0,0
21244,c4642d66,5,0,0,0,0
21245,85b808bf,0,0,0,0,1
21246,f8b79859,0,0,0,0,2
21247,8d70d42c,0,0,4,0,0
21248,19faf3af,0,0,1,0,0
21249,0811a06c,0,0,1,0,0
21250,647850e8,0,0,1,0,0
21251,20f67ad1,0,0,0,0,1
21252,a384207e,0,0,0,0,1
21253,36cfb5c1,0,0,1,0,0
21254,bb15db3d,0,0,0,0,4
21255,3970fb45,0,0,0,0,2
21256,80f8b91a,0,0,2,0,0
21257,ea196d31,0,0,0,2,0
21258,2f9299b4,0,0,2,0,0
21259,69c83927,0,0,1,0,0
21260,9a129e9d,0,1,0,0,0
21261,50b5377b,0,0,0,0,2
21262,a7e32284,0,0,0,0,0
21263,a9bfc78f,0,0,3,0,0
21264,3236ba42,0,0,0,0,0
21265,4954fa63,1,0,0,0,0
21266,ef81cfa0,0,0,0,0,1
21267,4dc46a0f,0,0,2,0,0
21268,7041ff4b,0,0,1,0,0
21269,f76ca952,0,0,0,0,0
21270,d352985b,0,0,6,0,0
21271,39e59ed1,0,0,0,2,0
21272,e1b3755a,0,0,0,0,9
21273,4b86ed2b,0,0,1,0,0
21274,f097c637,0,1,0,0,0
21275,8737e89f,0,0,0,1,0
21276,3788bb09,0,0,3,0,0
21277,22c2ffe9,0,0,1,0,0
21278,68f60fb9,0,0,0,0,2
21279,ab6cd7d4,0,0,0,0,0
21280,bd87db6c,0,0,0,0,0
21281,01c631cf,0,0,1,0,0
21282,562e41f2,0,0,3,0,0
21283,3337d1e7,0,0,1,0,0
21284,c977e774,0,0,3,0,0
21285,92c0da7b,0,0,0,0,1
21286,4e248048,0,0,1,0,0
21287,a5511154,0,0,0,0,0
21288,0413b563,0,0,0,0,0
21289,b8d86fa7,0,0,1,0,0
21290,826fad7c,0,0,0,0,0
21291,c7da446d,0,0,3,0,0
21292,a5e8aea9,0,0,0,0,0
21293,8a9cfc4e,0,0,4,0,0
21294,0b544b65,2,0,0,0,0
21295,ae634988,0,7,0,0,0
21296,a33bdc8e,0,0,0,0,19
21297,34728364,0,0,4,0,0
21298,317c312e,0,0,0,0,0
21299,ce8e8b2b,0,0,0,0,1
21300,e9d2d9d7,0,0,0,0,1
21301,e66f25d1,0,0,2,0,0
21302,65fc831e,0,0,5,0,0
21303,bd1b7310,0,0,4,0,0
21304,d18350c4,0,0,0,0,0
21305,3ab56a1b,0,0,0,10,0
21306,8b0a1bb0,0,0,8,0,0
21307,500110ad,0,0,7,0,0
21308,152d0f04,0,0,0,0,1
21309,3fe2483d,0,0,1,0,0
21310,dc816f5f,1,0,0,0,0
21311,7e2bdd5d,0,0,0,2,0
21312,e563e192,0,0,3,0,0
21313,4d8579f0,0,0,0,2,0
21314,c709ba11,0,0,4,0,0
21315,08c7d6b9,0,0,2,0,0
21316,55827b4b,0,0,2,0,0
21317,b0e36f1d,0,0,0,0,6
21318,4927a019,0,0,16,0,0
21319,06f65cf4,0,0,1,0,0
21320,96f814cb,0,2,0,0,0
21321,4e072ed7,1,1,0,0,0
21322,3bfd141d,0,0,0,0,0
21323,8ff60489,0,0,0,0,0
21324,f8f04276,0,0,1,0,0
21325,f42fdcb4,0,0,0,2,0
21326,f90ae1a2,0,0,2,0,0
21327,4ea36ea1,0,5,0,0,0
21328,0e865ade,0,1,0,0,0
21329,96c6a7d4,0,0,3,0,0
21330,8999efc8,0,0,1,0,0
21331,d7b45426,0,0,8,0,0
21332,582b3521,0,0,6,0,0
21333,5e1af6b2,0,0,0,0,4
21334,2e5c6c29,0,0,0,6,0
21335,f6507784,0,0,0,0,3
21336,10b898c3,0,0,0,0,3
21337,6e181788,0,0,0,0,4
21338,aefb7cb8,0,0,1,0,0
21339,e912365e,0,0,0,0,0
21340,056f89d4,0,0,0,0,0
21341,b8324621,0,0,0,0,6
21342,669f9849,0,0,0,0,0
21343,e12af7bd,0,0,8,0,0
21344,469eed73,0,0,0,5,0
21345,98bf2a8e,0,0,4,0,0
21346,c1326d64,0,0,0,0,0
21347,2d36eba3,0,0,2,0,0
21348,9dff3025,0,0,0,0,0
21349,0d050b07,0,0,6,0,0
21350,a8045b95,0,0,0,0,0
21351,d6e1220f,0,0,2,0,0
21352,70d35a5b,0,0,0,0,1
21353,d4a07069,0,0,3,0,0
21354,8425145f,0,0,0,0,1
21355,c30d9398,0,0,0,2,0
21356,9fe83f51,0,0,0,0,0
21357,63a6d37d,0,0,0,0,0
21358,7de2913a,0,0,1,0,0
21359,f563a7a6,0,0,14,0,0
21360,667167bc,0,0,1,0,0
21361,8351d3f6,0,0,0,0,16
21362,745f45ba,0,0,0,0,18
21363,8bc2c645,0,0,1,0,0
21364,5a1a62e7,0,0,2,0,0
21365,85e7ff13,0,0,1,0,0
21366,b2bf4a27,0,0,3,0,0
21367,c49a64b7,0,0,2,0,2
21368,64b1f544,0,0,0,0,1
21369,eff2c7ba,0,0,0,0,0
21370,9227b0ce,0,0,0,0,4
21371,aaccc157,0,0,0,1,0
21372,e81367fe,0,0,0,0,3
21373,92fa69be,0,0,3,0,0
21374,5576d0d8,0,0,1,0,0
21375,30c14416,0,0,1,0,0
21376,4dfaa9ab,0,0,0,0,0
21377,57889d36,0,0,0,0,0
21378,73b39a41,0,0,1,0,0
21379,26789fc3,0,0,3,0,0
21380,e878497e,0,0,0,2,0
21381,5e40ab0a,0,0,0,4,0
21382,2166ee40,0,0,4,0,0
21383,d5c8aa7d,0,0,0,0,0
21384,cbcd5543,0,0,0,0,0
21385,7fdb59bf,0,0,2,0,0
21386,4c31e6c1,0,0,1,0,0
21387,f9ab8e02,0,0,11,0,0
21388,6349f06f,0,0,0,0,1
21389,65cd6227,0,0,0,1,0
21390,2c6409d6,0,0,0,0,0
21391,8b6c2447,0,0,0,5,0
21392,96425a5d,0,0,1,0,0
21393,38e639de,0,0,0,0,0
21394,98bd1948,0,0,3,0,0
21395,94ff902a,0,0,0,2,0
21396,d6e3b6a6,2,0,1,0,0
21397,6f6b4bb2,0,0,6,0,0
21398,7e368412,0,0,1,0,0
21399,04372918,0,0,0,6,0
21400,ad0240ac,0,0,3,0,0
21401,9dfb5c26,0,0,1,0,0
21402,02d93f65,0,0,3,0,0
21403,f1ca3d45,0,0,0,0,18
21404,7a83503a,0,0,0,0,6
21405,95c5a232,0,0,0,0,0
21406,e37af112,0,0,2,0,0
21407,a7be42a7,0,0,1,0,0
21408,b69c6ed9,0,0,2,0,0
21409,94f3e785,0,0,1,0,0
21410,b64651f2,0,0,0,0,10
21411,0b63edae,0,0,7,0,0
21412,41328acf,0,0,0,0,3
21413,c6fa903b,0,0,0,0,1
21414,e815a20d,0,0,0,0,1
21415,6322ab5d,0,0,4,0,0
21416,6dcfef15,0,0,0,0,1
21417,ece438e3,0,0,0,0,0
21418,f33baceb,0,0,1,0,0
21419,20c9c78f,0,1,0,0,0
21420,d2e26269,0,0,0,0,1
21421,59842a17,0,0,0,0,1
21422,8236dbd2,0,0,0,0,0
21423,fed37f96,0,0,0,0,0
21424,67196b9a,0,0,0,0,0
21425,cb6d9723,0,0,0,3,0
21426,fe0331f9,0,0,1,0,0
21427,a40fd2fa,0,0,1,0,0
21428,ac04df6c,0,0,0,0,1
21429,8d7b8a18,0,0,0,0,1
21430,5720b2a2,0,0,1,0,0
21431,02cec30a,0,0,2,0,0
21432,da1320e7,0,0,1,0,0
21433,9223767e,0,0,0,0,0
21434,5326c508,0,0,0,0,1
21435,23e37757,0,0,0,0,3
21436,bc31892b,0,0,5,0,0
21437,03413393,2,0,0,0,0
21438,960bac76,0,0,0,0,2
21439,315523e8,0,0,0,0,0
21440,2620d1d6,3,0,0,0,0
21441,0ac6f80c,0,0,12,0,0
21442,b4299936,0,0,0,0,4
21443,0e5df472,0,0,1,0,8
21444,a9a0fa77,0,0,0,0,1
21445,62c5d86f,0,0,0,1,0
21446,910557d7,0,0,0,0,0
21447,c2ac8e80,0,0,2,0,0
21448,f931bddd,0,0,1,0,0
21449,d1f66bc6,0,0,1,0,0
21450,7e10a205,3,0,0,0,0
21451,11cec667,0,0,0,0,0
21452,77c002d3,0,0,1,0,0
21453,fb6eda31,0,0,0,1,0
21454,25e20149,0,0,1,0,0
21455,1a1e6942,0,0,3,0,0
21456,bd30d72d,0,0,0,0,1
21457,29a5f11a,2,0,0,0,0
21458,689ebebb,0,0,3,0,0
21459,abd9fc11,0,0,0,1,0
21460,959745fd,0,0,1,0,0
21461,3301b55a,0,9,0,0,0
21462,8bd69ae9,0,0,0,0,0
21463,a583a0d8,0,0,0,1,0
21464,dfbcda67,0,0,1,0,0
21465,1579294d,0,0,1,0,0
21466,cd63e2e0,0,0,1,0,0
21467,09030d39,0,0,8,0,0
21468,e731e9bf,0,0,6,0,0
21469,cb707e72,0,0,0,0,2
21470,b6685baa,0,0,4,0,0
21471,91662b26,0,0,4,0,0
21472,035c9c3c,0,0,6,0,0
21473,8f521345,0,0,3,0,0
21474,e355f9b8,0,0,2,0,0
21475,3cc7edcc,0,0,0,0,2
21476,761ea183,0,0,0,0,1
21477,5620521a,0,0,3,0,0
21478,0a938014,0,0,1,0,0
21479,12811a3c,0,0,1,0,0
21480,993db3b6,0,0,0,4,0
21481,b242d1cb,0,0,1,0,0
21482,afe9dc38,0,1,0,0,0
21483,ecaaca86,0,0,0,0,2
21484,b542fb11,0,0,18,0,0
21485,f6a59584,0,0,3,0,0
21486,29e8f193,0,0,0,1,0
21487,44e43764,0,0,1,0,0
21488,4b16132b,0,0,1,0,0
21489,f641088a,0,0,7,0,0
21490,7efd5d11,0,0,0,0,0
21491,9efc30e0,0,0,3,0,0
21492,edc70b43,0,0,0,1,0
21493,1eef1fdc,0,0,1,0,0
21494,340f7a96,0,0,20,0,0
21495,a3bfc2a0,0,0,0,0,0
21496,57fd41ba,0,0,1,0,0
21497,111792ad,0,0,0,0,0
21498,52ff0b5b,0,0,1,0,0
21499,a7c73a82,0,0,0,0,1
21500,5b65c40f,0,0,3,0,0
21501,8b024efe,0,0,0,0,4
21502,b6698ae7,0,1,24,0,0
21503,7d510bc8,0,0,5,0,1
21504,8872f09d,0,0,0,0,4
21505,d92c7a6f,0,0,0,0,0
21506,228c6056,0,0,3,0,0
21507,0de2ef8e,0,0,8,0,0
21508,108fc620,0,0,1,0,0
21509,6216a5da,0,0,0,0,1
21510,70b49d16,0,0,0,0,15
21511,ab98a21e,0,0,0,0,0
21512,78d93626,0,0,0,0,1
21513,255a8808,0,0,3,0,0
21514,c72e28b1,0,0,0,0,0
21515,7fcec981,0,0,1,0,0
21516,8d790b50,0,0,4,0,0
21517,276c94a7,0,0,1,0,0
21518,6ae1d164,0,0,1,0,0
21519,b96dc365,0,0,0,7,0
21520,9591ec40,0,0,0,0,0
21521,a0ada262,0,0,0,0,1
21522,65c8598b,0,1,0,0,0
21523,b13919c0,0,0,3,0,0
21524,f5d09f53,0,0,0,0,0
21525,b1e5286f,0,0,0,0,0
21526,3c8f710f,0,0,0,1,0
21527,5fe438f9,0,0,11,0,0
21528,220fb2a6,0,0,29,0,0
21529,7b0b1ea4,0,0,3,0,0
21530,65db6564,0,0,1,0,0
21531,bdeb470f,0,0,1,0,0
21532,bc535ecc,0,0,2,0,0
21533,a78fb463,0,0,1,0,0
21534,169b2565,0,0,0,0,1
21535,56443740,0,0,1,0,0
21536,7e906544,0,0,0,0,1
21537,a7939f24,0,0,0,3,0
21538,41815297,0,1,0,0,0
21539,b32a7e57,0,0,0,0,1
21540,ebf6e78c,1,0,0,0,0
21541,f8e08c77,0,0,0,3,0
21542,1f4324c1,0,0,1,0,0
21543,865fd638,0,0,5,0,0
21544,9d383c35,0,0,0,1,0
21545,2dc53bce,0,0,2,0,0
21546,16bcc57d,0,0,1,4,0
21547,eff163ec,0,0,0,0,0
21548,d4c8fd99,0,0,0,5,0
21549,74b151a2,0,0,1,0,0
21550,2e293222,0,0,2,0,0
21551,6ec3c641,0,0,0,0,1
21552,4ec33d23,0,0,7,0,0
21553,02ec2f23,0,0,2,0,0
21554,88642350,0,0,0,3,0
21555,0e1f3b59,0,0,4,0,0
21556,955902e3,0,0,1,0,0
21557,247d7651,0,0,2,0,0
21558,67c43560,0,0,0,2,0
21559,bb707476,0,0,3,0,0
21560,a10b4e06,0,0,0,0,13
21561,08e4065d,0,0,0,0,8
21562,ce2cef7d,0,0,0,0,2
21563,1e3ee322,0,0,0,0,0
21564,25e2404c,0,0,0,2,0
21565,0cea3b63,0,0,1,0,0
21566,230a2666,0,0,8,0,0
21567,f3cec38e,0,0,9,0,0
21568,00caa482,0,0,22,0,1
21569,9a0524b8,0,2,0,0,0
21570,27cc8e9a,0,0,1,0,0
21571,af59a3fb,1,0,0,0,0
21572,80f919ee,0,0,0,0,3
21573,95c866f5,0,0,0,0,1
21574,64876c1d,0,0,2,0,0
21575,f59716a9,0,0,4,0,0
21576,c6225978,0,0,0,0,2
21577,4ecb305d,0,1,0,0,0
21578,1d61ee9d,0,0,0,0,6
21579,dc7670ea,0,0,3,0,0
21580,f1f932f1,0,0,2,0,0
21581,772db135,0,0,0,0,0
21582,9fe78206,0,0,0,0,0
21583,8586be6c,0,0,1,0,0
21584,cab4b7c2,0,0,0,0,0
21585,afec4d31,0,0,0,0,3
21586,7541e49f,0,0,1,0,0
21587,f45f225d,0,0,0,0,0
21588,c4a74b6b,0,0,0,1,0
21589,4d515dc3,0,0,1,0,0
21590,e612b613,0,0,5,0,0
21591,8f7dd44d,0,2,0,0,0
21592,aa7040dd,13,0,0,0,0
21593,7fb7b79e,0,0,1,0,0
21594,0be079da,0,6,0,0,0
21595,b944f212,0,2,0,0,0
21596,9eea4f17,0,1,0,0,0
21597,d96521ee,0,0,0,4,0
21598,6f9d0064,0,0,9,0,0
21599,a6cd7443,0,1,0,0,0
21600,eb849f02,0,0,0,0,1
21601,f08e5401,0,0,0,0,1
21602,5d52cea1,0,0,2,0,0
21603,a0690113,0,0,0,1,0
21604,7a8d656a,0,0,1,0,0
21605,847eefcd,0,0,3,0,0
21606,bc65a077,0,0,1,0,0
21607,4068dd8b,0,0,4,0,0
21608,4328d4f1,0,0,3,0,0
21609,52919e5a,0,0,7,0,0
21610,4df8637e,1,0,0,0,0
21611,20e78c0f,0,0,0,0,0
21612,e62aebde,2,0,0,0,2
21613,e46d1aee,0,0,2,0,0
21614,e62a70b6,0,0,0,0,0
21615,96aded1b,0,0,1,0,0
21616,3cf25413,0,0,0,0,7
21617,b7e0d6e2,0,0,0,0,2
21618,8f7922d1,0,0,0,0,0
21619,f35d872f,2,0,0,0,0
21620,bd19b751,0,0,23,0,2
21621,4b90b90f,0,0,0,0,1
21622,0ce27dbd,0,0,0,0,1
21623,31016b77,0,0,0,1,0
21624,b8ec9038,0,0,1,0,0
21625,390e370b,0,0,2,0,0
21626,694f77aa,0,0,0,1,0
21627,82bf0aed,0,0,0,2,0
21628,1f126730,0,0,0,0,0
21629,c394083e,0,0,0,0,1
21630,846bd26c,0,0,0,0,1
21631,a56af0fd,0,0,0,0,0
21632,24eb3962,0,0,2,0,0
21633,8108caa3,0,0,0,0,0
21634,cea1949b,0,0,1,0,0
21635,d94b93ed,0,0,0,0,1
21636,87d3961c,0,0,0,0,0
21637,97ecf24d,0,0,0,0,0
21638,f3b56f6d,0,0,3,0,0
21639,c805b89b,0,0,0,0,1
21640,52ad81ff,0,2,0,0,0
21641,463a6bc0,0,0,0,0,1
21642,c34af9f5,0,0,0,0,1
21643,4c531482,0,0,0,0,0
21644,6f25bac8,0,0,0,0,0
21645,048c1643,0,0,2,0,0
21646,0acdf8c1,0,0,0,0,15
21647,213f1e1f,0,0,4,0,0
21648,6f665e4b,0,0,2,0,0
21649,bff9eaf3,1,0,0,0,0
21650,431cfc91,0,0,5,0,0
21651,484684ee,0,0,0,0,2
21652,359ddc25,0,0,0,0,4
21653,1976ec14,0,0,2,0,0
21654,19e5e4e5,0,0,1,0,0
21655,65d15132,0,0,0,0,1
21656,90b2e9b6,0,0,0,0,0
21657,2e4b3c54,0,0,9,0,1
21658,7ce3e28c,0,0,2,0,0
21659,59c9a044,0,0,3,0,0
21660,2cf311e7,0,0,3,0,0
21661,4c8a78aa,0,0,0,0,0
21662,3ec1a086,0,0,1,0,0
21663,933ed41a,0,0,0,0,0
21664,c1598c99,0,0,0,0,1
21665,e7d7cec6,0,0,3,0,0
21666,39758e04,0,0,3,0,0
21667,601161e3,0,0,1,0,0
21668,ce0516b9,0,0,1,0,2
21669,7352f222,0,0,1,0,0
